date,可门_厂级_上网电量,可门_厂级_供热厂用电量,可门_厂级_供热用厂用电率,可门_厂级_供热耗煤量,可门_厂级_供热量,可门_厂级_供电煤耗,可门_厂级_利用小时,可门_厂级_发电厂用电率,可门_厂级_发电标煤量,可门_厂级_发电用厂用电量,可门_厂级_发电耗煤量,可门_厂级_开机率,可门_厂级_综合供电煤耗,可门_厂级_综合厂用电率,可门_厂级_综合厂用电量,可门_厂级_耗煤量,可门_厂级_负荷率,可门_可门#1_上网电量,可门_可门#1_供热用厂用电率,可门_可门#1_供热量,可门_可门#1_利用小时,可门_可门#1_发电厂用电率,可门_可门#1_发电标煤量,可门_可门#1_发电用厂用电量,可门_可门#1_开机率,可门_可门#1_综合供电煤耗,可门_可门#1_综合厂用电率,可门_可门#1_综合厂用电量,可门_可门#1_负荷率,可门_可门#1_运行小时,可门_可门#2_上网电量,可门_可门#2_供热用厂用电率,可门_可门#2_供热量,可门_可门#2_利用小时,可门_可门#2_发电厂用电率,可门_可门#2_发电标煤量,可门_可门#2_发电用厂用电量,可门_可门#2_开机率,可门_可门#2_综合供电煤耗,可门_可门#2_综合厂用电率,可门_可门#2_综合厂用电量,可门_可门#2_负荷率,可门_可门#2_运行小时,可门_可门#3_上网电量,可门_可门#3_供热用厂用电率,可门_可门#3_供热量,可门_可门#3_利用小时,可门_可门#3_发电厂用电率,可门_可门#3_发电标煤量,可门_可门#3_发电用厂用电量,可门_可门#3_开机率,可门_可门#3_综合供电煤耗,可门_可门#3_综合厂用电率,可门_可门#3_综合厂用电量,可门_可门#3_负荷率,可门_可门#3_运行小时,可门_可门#4_上网电量,可门_可门#4_供热用厂用电率,可门_可门#4_供热量,可门_可门#4_利用小时,可门_可门#4_发电厂用电率,可门_可门#4_发电标煤量,可门_可门#4_发电用厂用电量,可门_可门#4_开机率,可门_可门#4_综合供电煤耗,可门_可门#4_综合厂用电率,可门_可门#4_综合厂用电量,可门_可门#4_负荷率,可门_可门#4_运行小时,可门_可门#5_上网电量,可门_可门#5_供热用厂用电率,可门_可门#5_供热量,可门_可门#5_利用小时,可门_可门#5_发电厂用电率,可门_可门#5_发电标煤量,可门_可门#5_发电用厂用电量,可门_可门#5_开机率,可门_可门#5_综合供电煤耗,可门_可门#5_综合厂用电率,可门_可门#5_综合厂用电量,可门_可门#5_负荷率,可门_可门#5_运行小时,可门_可门#6_上网电量,可门_可门#6_供热用厂用电率,可门_可门#6_供热量,可门_可门#6_利用小时,可门_可门#6_发电厂用电率,可门_可门#6_发电标煤量,可门_可门#6_发电用厂用电量,可门_可门#6_开机率,可门_可门#6_综合供电煤耗,可门_可门#6_综合厂用电率,可门_可门#6_综合厂用电量,可门_可门#6_负荷率,可门_可门#6_运行小时,tempMax,tempMin,textDay,textNight,windScaleDay,可门_可门#1_发电量,可门_可门#2_发电量,可门_可门#3_发电量,可门_可门#4_发电量,可门_可门#5_发电量,可门_可门#5_发电量.1,可门_厂级_发电量
20220202.0,2059.35,3.86,6.297928,389.0,6129.0,298.142447,9.0625,4.554023,6189.288125,99.05,9919.0,50.0,300.545712,5.317241,115.65,10308.0,75.520833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,943.94,6.77,642.0,16.65,4.71972,2819.07681,47.15,100.0,298.65,5.511512,55.06,69.375,24.0,1115.41,6.24,5487.0,19.6,4.412415,3370.211315,51.89,100.0,302.15,5.152211,60.59,81.666667,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,9.0,6.0,6.0,1.0,0.0,0.0,999.0,1176.0,,,2175.0
20220203.0,1690.05,4.09,6.708217,391.0,6097.0,297.970452,7.483333,5.02951,5082.392601,90.33,8223.0,50.0,300.724393,5.89922,105.95,8614.0,62.361111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674.82,8.06,368.0,12.033333,5.572022,2015.68734,40.23,100.0,298.7,6.534626,47.18,50.138889,24.0,1015.23,6.62,5729.0,17.9,4.664804,3066.705261,50.1,100.0,302.07,5.472067,58.77,74.583333,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,9.0,7.0,7.0,1.0,0.0,0.0,722.0,1074.0,,,1796.0
20220204.0,1745.55,4.34,6.802508,409.0,6380.0,297.895337,7.733333,5.043103,5250.107428,93.6,8438.0,50.0,300.770956,5.95097,110.45,8847.0,64.444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,772.18,7.85,458.0,13.75,5.425455,2308.972636,44.76,100.0,299.02,6.402424,52.82,57.291667,24.0,973.37,6.73,5922.0,17.183333,4.737148,2941.134792,48.84,100.0,302.16,5.589719,57.63,71.597222,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,8.0,1.0,1.0,1.0,0.0,0.0,825.0,1031.0,,,1856.0
20220205.0,2002.95,3.97,6.453186,390.0,6152.0,297.992072,8.825,4.683192,6015.893748,99.19,9613.0,50.0,300.351669,5.432011,115.05,10003.0,73.541667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,887.44,7.06,694.0,15.683333,4.907545,2647.499752,46.18,100.0,298.33,5.691817,53.56,65.347222,24.0,1115.51,6.38,5458.0,19.616667,4.503823,3368.393996,53.01,100.0,301.96,5.224299,61.49,81.736111,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,7.0,1.0,1.0,2.0,0.0,0.0,941.0,1177.0,,,2118.0
20220206.0,1972.5,3.91,6.45321,363.0,6059.0,298.065089,8.7,4.721743,5929.73668,98.59,8952.0,50.0,300.620364,5.531609,115.5,9315.0,72.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,862.4,7.19,563.0,15.266667,4.995633,2575.90256,45.76,100.0,298.69,5.851528,53.6,63.611111,24.0,1110.1,6.38,5496.0,19.533333,4.507679,3353.83412,52.83,100.0,302.12,5.28157,61.9,81.388889,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,9.0,1.0,1.0,2.0,0.0,0.0,916.0,1172.0,,,2088.0
20220207.0,2169.45,3.88,6.459131,360.0,6007.0,298.10268,9.575,4.596606,6535.513734,105.63,9839.0,50.0,301.252102,5.593995,128.55,10199.0,79.791667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1043.99,4.68,1141.0,18.45,4.677507,3124.244474,51.78,100.0,299.26,5.69196,63.01,76.875,24.0,1125.46,4.52,4866.0,19.85,4.521411,3411.26926,53.85,100.0,303.1,5.502939,65.54,82.708333,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,9.0,7.0,7.0,1.0,0.0,0.0,1107.0,1191.0,,,2298.0
20220208.0,2049.3,4.19,7.191898,344.0,5826.0,298.510193,9.141667,5.759344,6172.11615,126.36,9287.0,64.145833,301.181679,6.59526,144.7,9631.0,59.380751,304.84,14.83,53.0,5.75,10.165217,941.620276,35.07,56.583333,308.89,11.64058,40.16,42.341679,13.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.96,7.23,3690.0,14.55,5.005727,2449.869624,43.7,100.0,297.69,5.731959,50.04,60.625,24.0,921.5,6.94,2083.0,16.266667,4.876025,2780.62625,47.59,100.0,301.75,5.584016,54.5,67.777778,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,9.0,6.0,6.0,1.0,345.0,0.0,873.0,976.0,,,2194.0
20220209.0,3021.0,4.38,6.971192,388.0,6283.0,298.679864,13.333333,4.939375,9085.662248,158.06,13864.0,75.0,300.750157,5.59375,179.0,14252.0,74.074074,1074.52,7.01,3185.0,18.983333,4.998244,3288.0312,56.93,100.0,306.0,5.661106,64.48,79.097222,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.04,6.92,3019.0,17.216667,4.783156,2890.377432,49.41,100.0,295.83,5.417231,55.96,71.736111,24.0,969.44,7.18,79.0,17.133333,5.030156,2907.253616,51.71,100.0,299.89,5.696498,58.56,71.388889,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,10.0,6.0,6.0,2.0,1139.0,0.0,1033.0,1028.0,,,3200.0
20220210.0,3350.25,4.65,7.295262,393.0,6374.0,299.208886,14.808333,5.43444,10055.99178,193.14,15668.0,92.96875,300.156459,5.732977,203.75,16061.0,66.36788,993.11,7.33,2176.0,17.516667,5.221694,3033.057251,54.88,100.0,305.41,5.508088,57.89,72.986111,24.0,508.23,0.0,0.0,9.166667,7.198182,1540.851714,39.59,71.875,303.18,7.594545,41.77,53.140097,17.25,893.04,7.28,2270.0,15.716667,5.022269,2636.075472,47.36,100.0,295.18,5.297985,49.96,65.486111,24.0,955.87,7.31,1928.0,16.833333,5.080198,2846.007338,51.31,100.0,297.74,5.359406,54.13,70.138889,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,10.0,4.0,4.0,2.0,1051.0,550.0,943.0,1010.0,,,3554.0
20220211.0,3400.8,4.99,7.674562,408.0,6502.0,299.162358,15.0125,5.235082,10214.53973,188.62,15810.0,100.0,300.356967,5.61199,202.2,16218.0,62.552083,778.67,7.69,3048.0,13.783333,5.452237,2374.554165,45.09,100.0,304.95,5.844015,48.33,57.430556,24.0,934.83,0.0,0.0,16.45,4.930091,2834.685009,48.66,100.0,303.23,5.285714,52.17,68.541667,24.0,796.99,7.7,1275.0,14.083333,5.300592,2355.025751,44.79,100.0,295.49,5.681657,48.01,58.680556,24.0,890.31,7.65,2179.0,15.733333,5.305085,2650.274808,50.08,100.0,297.68,5.6875,53.69,65.555556,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,11.0,6.0,6.0,1.0,827.0,987.0,845.0,944.0,,,3603.0
20220212.0,3325.65,4.33,6.853435,384.0,6318.0,299.245868,14.666667,5.222159,9983.3808,183.82,15463.0,100.0,300.19337,5.521307,194.35,15847.0,61.111111,764.76,0.0,0.0,13.566667,5.72113,2337.947796,46.57,100.0,305.71,6.04914,49.24,56.527778,24.0,920.31,6.43,4011.0,16.116667,4.566701,2780.532603,44.16,100.0,302.13,4.828335,46.69,67.152778,24.0,770.78,0.0,0.0,13.633333,5.459658,2278.579836,44.66,100.0,295.62,5.772616,47.22,56.805556,24.0,869.79,7.58,2307.0,15.35,5.258415,2586.320565,48.43,100.0,297.35,5.560261,51.21,63.958333,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,11.0,3.0,3.0,2.0,814.0,967.0,818.0,921.0,,,3520.0
20220213.0,3348.3,4.66,6.888396,411.0,6765.0,299.199361,14.766667,5.167889,10055.64173,183.15,15607.0,100.0,300.320811,5.522009,195.7,16018.0,61.527778,777.43,0.0,0.0,13.783333,5.609432,2377.147711,46.39,100.0,305.77,5.993954,49.57,57.430556,24.0,942.94,6.39,3994.0,16.516667,4.53885,2850.130444,44.98,100.0,302.26,4.849647,48.06,68.819444,24.0,771.91,0.0,0.0,13.65,5.380952,2282.846634,44.07,100.0,295.74,5.749695,47.09,56.875,24.0,856.01,7.59,2771.0,15.116667,5.261301,2545.516937,47.72,100.0,297.37,5.62183,50.99,62.986111,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,10.0,6.0,6.0,3.0,827.0,991.0,819.0,907.0,,,3544.0
20220214.0,3218.55,4.57,6.510899,410.0,7019.0,299.213219,14.195833,5.185207,9665.604292,176.66,14539.0,100.0,300.309279,5.531259,188.45,14949.0,59.149306,715.69,0.0,0.0,12.716667,5.812582,2188.723158,44.35,100.0,305.82,6.200524,47.31,52.986111,24.0,936.05,6.17,5245.0,16.366667,4.386965,2827.339025,43.08,100.0,302.05,4.679226,45.95,68.194444,24.0,698.85,0.0,0.0,12.383333,5.570659,2066.289795,41.39,100.0,295.67,5.942127,44.15,51.597222,24.0,867.97,6.17,1774.0,15.316667,5.205658,2583.252314,47.84,100.0,297.62,5.552775,51.03,63.819444,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,7.0,1.0,1.0,1.0,763.0,982.0,743.0,919.0,,,3407.0
20220215.0,3271.5,5.09,6.693845,458.0,7604.0,299.15711,14.420833,5.136377,9822.015983,177.77,14674.0,100.0,300.229741,5.475296,189.5,15132.0,60.086806,704.76,0.0,0.0,12.533333,5.893617,2155.86084,44.32,100.0,305.9,6.281915,47.24,52.222222,24.0,922.67,6.32,5373.0,16.15,4.485036,2788.031939,43.46,100.0,302.17,4.781218,46.33,67.291667,24.0,811.76,7.33,300.0,14.3,5.054779,2400.699024,43.37,100.0,295.74,5.389277,46.24,59.583333,24.0,832.3,7.62,1931.0,14.7,5.285714,2477.42418,46.62,100.0,297.66,5.634921,49.7,61.25,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,8.0,1.0,1.0,3.0,752.0,969.0,858.0,882.0,,,3461.0
20220216.0,3603.0,4.8,6.79983,453.0,7059.0,299.134765,15.858333,5.012612,10814.37985,190.78,16788.0,100.0,300.149316,5.333684,203.0,17241.0,66.076389,791.07,0.0,0.0,14.0,5.47381,2421.939912,45.98,100.0,306.16,5.825,48.93,58.333333,24.0,812.84,7.13,510.0,14.316667,5.050058,2465.34372,43.38,100.0,303.3,5.37369,46.16,59.652778,24.0,1089.27,6.36,4370.0,19.05,4.417323,3216.287529,50.49,100.0,295.27,4.700787,53.73,79.375,24.0,909.82,7.61,2179.0,16.066667,5.282158,2710.80869,50.92,100.0,297.95,5.620332,54.18,66.944444,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,9.0,3.0,3.0,1.0,840.0,859.0,1143.0,964.0,,,3806.0
20220217.0,4076.85,4.71,6.500138,449.0,7246.0,299.177255,17.895833,4.782771,12235.09319,205.42,18777.0,100.0,300.111439,5.079162,218.15,19226.0,74.565972,957.71,0.0,0.0,16.883333,5.139191,2928.67718,52.06,100.0,305.8,5.458045,55.29,70.347222,24.0,982.62,6.59,805.0,17.233333,4.679884,2975.668146,48.39,100.0,302.83,4.969052,51.38,71.805556,24.0,1124.97,6.33,5166.0,19.666667,4.391525,3316.299063,51.82,100.0,294.79,4.663559,55.03,81.944444,24.0,1011.56,7.14,1275.0,17.8,4.976592,3014.4488,53.15,100.0,298.0,5.284644,56.44,74.166667,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,8.0,6.0,6.0,1.0,1013.0,1034.0,1180.0,1068.0,,,4295.0
20220218.0,3790.5,4.53,6.870924,414.0,6593.0,299.188106,16.683333,5.002747,11380.18806,200.31,17524.0,100.0,300.229206,5.332168,213.5,17938.0,69.513889,886.06,0.0,0.0,15.683333,5.477152,2711.432206,51.54,100.0,306.01,5.83847,54.94,65.347222,24.0,901.14,6.81,2430.0,15.833333,4.825263,2727.029868,45.84,100.0,302.62,5.143158,48.86,65.972222,24.0,1041.63,6.6,2672.0,18.25,4.573516,3076.141716,50.08,100.0,295.32,4.873973,53.37,76.041667,24.0,961.67,7.47,1491.0,16.966667,5.191552,2865.584266,52.85,100.0,297.98,5.533399,56.33,70.694444,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,9.0,6.0,6.0,2.0,941.0,950.0,1095.0,1018.0,,,4004.0
20220219.0,3710.1,4.07,6.89013,334.0,5907.0,299.213876,16.308333,4.915176,11135.60345,192.38,15655.0,100.0,300.142946,5.209504,203.9,15989.0,67.951389,860.79,0.0,0.0,15.2,5.297149,2633.845242,48.31,100.0,305.98,5.615132,51.21,63.333333,24.0,872.75,6.69,2550.0,15.316667,4.74864,2640.5924,43.64,100.0,302.56,5.032644,46.25,63.819444,24.0,1089.55,6.47,1540.0,19.066667,4.491259,3219.62025,51.38,100.0,295.5,4.759615,54.45,79.444444,24.0,887.02,7.52,1817.0,15.65,5.223642,2641.54556,49.05,100.0,297.8,5.535676,51.98,65.208333,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,4.0,6.0,6.0,2.0,912.0,919.0,1144.0,939.0,,,3914.0
20220220.0,3786.15,4.05,6.617647,344.0,6120.0,299.223395,16.625,4.784712,11367.76607,190.91,15960.0,100.0,300.246057,5.109023,203.85,16304.0,69.270833,884.16,0.0,0.0,15.6,5.186966,2705.883264,48.55,100.0,306.04,5.538462,51.84,65.0,24.0,897.18,6.68,1934.0,15.75,4.739683,2716.571322,44.79,100.0,302.79,5.060317,47.82,65.625,24.0,1098.82,6.22,2503.0,19.2,4.323785,3245.91428,49.81,100.0,295.4,4.616319,53.18,80.0,24.0,905.99,7.17,1683.0,15.95,4.991641,2699.397205,47.77,100.0,297.95,5.330199,51.01,66.458333,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,4.0,6.0,6.0,1.0,936.0,945.0,1152.0,957.0,,,3990.0
20220221.0,3934.5,3.85,6.555423,339.0,5873.0,299.217189,17.270833,4.767189,11811.29932,197.6,16559.0,100.0,300.198229,5.078408,210.5,16898.0,71.961806,978.56,0.0,0.0,17.233333,5.005803,2993.806464,51.76,100.0,305.94,5.361702,55.44,71.805556,24.0,904.91,6.81,741.0,15.9,4.830189,2741.786809,46.08,100.0,302.99,5.145702,49.09,66.25,24.0,1190.81,6.08,3428.0,20.783333,4.22935,3515.152039,52.74,100.0,295.19,4.506014,56.19,86.597222,24.0,859.91,7.43,1704.0,15.166667,5.167033,2560.554007,47.02,100.0,297.77,5.504396,50.09,63.194444,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,3.0,6.0,6.0,2.0,1034.0,954.0,1247.0,910.0,,,4145.0
20220222.0,3850.35,3.92,6.42623,353.0,6100.0,299.235913,16.891667,4.603355,11572.58984,186.62,16762.0,100.0,300.559425,5.023434,203.65,17115.0,70.381944,922.52,0.0,0.0,16.25,4.932308,2824.663988,48.09,100.0,306.19,5.382564,52.48,67.708333,24.0,953.56,6.35,1981.0,16.716667,4.516451,2889.191444,45.3,100.0,302.99,4.929212,49.44,69.652778,24.0,1040.16,6.26,2083.0,18.2,4.350733,3074.71296,47.51,100.0,295.6,4.747253,51.84,75.833333,24.0,934.11,6.65,2036.0,16.4,4.646341,2784.021444,45.72,100.0,298.04,5.070122,49.89,68.333333,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,7.0,6.0,6.0,2.0,975.0,1003.0,1092.0,984.0,,,4054.0
20220223.0,4133.1,3.93,6.358194,344.0,6181.0,299.27053,18.120833,4.572545,12420.14596,198.86,17049.0,100.0,300.504366,4.96436,215.9,17393.0,75.503472,964.21,0.0,0.0,16.983333,4.951914,2952.41102,50.46,100.0,306.2,5.37684,54.79,70.763889,24.0,986.35,6.32,1718.0,17.283333,4.498554,2989.42958,46.65,100.0,303.08,4.884282,50.65,72.013889,24.0,1123.89,6.3,1992.0,19.666667,4.379661,3322.893174,51.68,100.0,295.66,4.755085,56.11,81.944444,24.0,1058.65,6.43,2471.0,18.55,4.497754,3155.41219,50.06,100.0,298.06,4.883199,54.35,77.291667,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,5.0,3.0,3.0,3.0,1019.0,1037.0,1180.0,1113.0,,,4349.0
20220224.0,3492.9,4.09,6.916963,400.0,5913.0,299.204842,15.370833,4.926538,10493.89173,181.74,17402.0,100.0,300.434932,5.315804,196.1,17802.0,64.045139,794.77,0.0,0.0,14.05,5.302491,2434.857372,44.7,100.0,306.36,5.721234,48.23,58.541667,24.0,798.42,7.07,1540.0,14.066667,5.005924,2420.889282,42.25,100.0,303.21,5.400474,45.58,58.611111,24.0,1058.71,6.51,2019.0,18.55,4.521114,3131.346567,50.32,100.0,295.77,4.877808,54.29,77.291667,24.0,841.01,7.19,2354.0,14.816667,5.003375,2506.798507,44.48,100.0,298.07,5.3982,47.99,61.736111,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,6.0,6.0,6.0,2.0,843.0,844.0,1113.0,889.0,,,3689.0
20220225.0,3921.3,3.53,6.601833,361.0,5347.0,299.293977,17.241667,4.725713,11799.51538,195.55,19659.0,100.0,300.908255,5.236829,216.7,20020.0,71.840278,987.72,0.0,0.0,17.4,4.864943,3025.38636,50.79,100.0,306.3,5.390805,56.28,72.5,24.0,986.04,6.36,2666.0,17.3,4.517341,2987.7012,46.89,100.0,303.0,5.00578,51.96,72.083333,24.0,931.15,6.88,1187.0,16.383333,4.759919,2754.434815,46.79,100.0,295.81,5.274669,51.85,68.263889,24.0,1016.39,6.82,1494.0,17.883333,4.760485,3031.993009,51.08,100.0,298.31,5.275862,56.61,74.513889,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,8.0,3.0,3.0,2.0,1044.0,1038.0,983.0,1073.0,,,4138.0
20220226.0,3868.8,3.63,6.424779,374.0,5650.0,299.293132,17.029167,4.837289,11640.40779,197.7,19480.0,100.0,300.879027,5.338879,218.2,19854.0,70.954861,1060.35,6.65,863.0,18.65,4.748883,3240.323565,53.14,100.0,305.59,5.241287,58.65,77.708333,24.0,1108.71,6.27,3743.0,19.433333,4.451973,3351.63033,51.91,100.0,302.3,4.913379,57.29,80.972222,24.0,665.96,0.0,0.0,11.85,5.739803,1969.5767,40.81,100.0,295.75,6.33474,45.04,49.375,24.0,1033.77,6.82,1044.0,18.183333,4.752521,3078.877191,51.85,100.0,297.83,5.245646,57.23,75.763889,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,10.0,3.0,3.0,2.0,1119.0,1166.0,711.0,1091.0,,,4087.0
20220227.0,3401.1,3.63,6.27268,389.0,5787.0,299.251348,14.975,4.857819,10232.63051,174.59,17519.0,100.0,300.862383,5.367279,192.9,17908.0,62.395833,862.23,6.65,697.0,15.166667,4.751648,2636.182002,43.24,100.0,305.74,5.249451,47.77,63.194444,24.0,1041.53,6.11,4489.0,18.233333,4.340951,3148.54519,47.49,100.0,302.3,4.796161,52.47,75.972222,24.0,671.31,0.0,0.0,11.95,5.767085,1986.003504,41.35,100.0,295.84,6.372385,45.69,49.791667,24.0,826.03,6.99,601.0,14.55,4.869416,2461.899812,42.51,100.0,298.04,5.380298,46.97,60.625,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,10.0,3.0,3.0,2.0,910.0,1094.0,717.0,873.0,,,3594.0
20220228.0,3990.6,3.58,6.102966,424.0,5866.0,299.304731,17.5375,4.666191,12009.90164,196.4,21746.0,100.0,300.954785,5.188881,218.4,22170.0,73.072917,998.03,6.45,32.0,17.533333,4.613118,3054.071603,48.53,100.0,306.01,5.130228,53.97,73.055556,24.0,1178.99,5.93,4489.0,20.616667,4.217462,3567.034245,52.17,100.0,302.55,4.689572,58.01,85.902778,24.0,757.05,0.0,0.0,13.433333,5.461538,2239.80813,44.02,100.0,295.86,6.073201,48.95,55.972222,24.0,1056.53,6.65,1345.0,18.566667,4.639138,3148.987665,51.68,100.0,298.05,5.158887,57.47,77.361111,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,13.0,3.0,3.0,1.0,1052.0,1237.0,806.0,1114.0,,,4209.0
20220301.0,4412.25,4.21,6.231498,470.0,6756.0,299.018589,19.3375,4.479207,13255.85288,207.88,22979.0,100.0,300.432951,4.928895,228.75,23449.0,80.572917,1141.5,6.27,616.0,20.016667,4.502082,3492.41925,54.07,100.0,305.95,4.954205,59.5,83.402778,24.0,1099.62,6.15,3649.0,19.25,4.35671,3314.364642,50.32,100.0,301.41,4.794805,55.38,80.208333,24.0,1026.66,0.0,0.0,18.033333,4.647874,3042.096246,50.29,100.0,296.31,5.114603,55.34,75.138889,24.0,1144.47,6.32,2491.0,20.05,4.421446,3406.972743,53.19,100.0,297.69,4.865337,58.53,83.541667,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,14.0,3.0,3.0,3.0,1201.0,1155.0,1082.0,1203.0,,,4641.0
20220302.0,2662.8,5.27,7.055831,505.0,7469.0,299.085842,11.825,5.49401,8021.721562,155.92,13982.0,100.0,301.251373,6.173362,175.2,14487.0,49.270833,472.68,0.0,0.0,8.533333,6.835938,1455.665328,35.0,100.0,307.96,7.679688,39.32,35.555556,24.0,495.94,0.0,0.0,8.883333,6.187617,1513.807256,32.98,100.0,305.24,6.953096,37.06,37.013889,24.0,815.48,7.07,2792.0,14.383333,4.900348,2425.726808,42.29,100.0,297.46,5.506373,47.52,59.930556,24.0,878.7,7.05,4677.0,15.5,4.909677,2626.52217,45.66,100.0,298.91,5.516129,51.3,64.583333,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,13.0,3.0,3.0,1.0,512.0,533.0,863.0,930.0,,,2838.0
20220303.0,3590.55,5.33,6.892538,607.0,7733.0,299.897087,15.820833,4.870687,10832.46274,184.94,20870.0,100.0,301.693689,5.437187,206.45,21477.0,65.920139,884.67,0.0,0.0,15.633333,5.092751,2710.275012,47.77,100.0,306.36,5.685501,53.33,65.138889,24.0,1008.48,6.38,2265.0,17.7,4.514124,3044.701968,47.94,100.0,301.91,5.039548,53.52,73.75,24.0,768.17,7.29,2140.0,13.566667,5.042998,2281.618534,41.05,100.0,297.02,5.630221,45.83,56.527778,24.0,929.23,6.98,3328.0,16.383333,4.900305,2795.867224,48.17,100.0,300.88,5.46999,53.77,68.263889,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,14.0,0.0,0.0,1.0,938.0,1062.0,814.0,983.0,,,3797.0
20220304.0,3654.3,6.14,6.587983,736.0,9320.0,300.592164,16.104167,4.874515,11051.57148,188.4,21565.0,98.09375,302.426497,5.451488,210.7,22301.0,68.404658,854.42,0.0,0.0,15.133333,5.276432,2623.325726,47.91,100.0,307.03,5.900881,53.58,63.055556,24.0,769.27,7.24,672.0,13.6,5.120098,2337.273041,41.78,92.375,303.83,5.726716,46.73,61.344159,22.17,1059.14,6.43,5178.0,18.583333,4.479821,3149.458704,49.95,100.0,297.36,5.009865,55.86,77.430556,24.0,971.47,6.71,3470.0,17.1,4.752437,2941.514013,48.76,100.0,302.79,5.314815,54.53,71.25,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,15.0,6.0,7.0,2.0,908.0,816.0,1115.0,1026.0,,,3865.0
20220305.0,3004.35,6.73,6.474266,834.0,10395.0,300.427197,13.233333,4.630982,9099.699454,147.08,17969.0,75.0,302.884133,5.404597,171.65,18803.0,73.518519,1022.65,6.64,209.0,18.05,4.7747,3145.978195,51.71,100.0,307.63,5.572484,60.35,75.208333,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1039.1,6.38,6172.0,18.266667,4.447993,3094.75153,48.75,100.0,297.83,5.191606,56.9,76.111111,24.0,942.59,6.6,4014.0,16.616667,4.676028,2858.969729,46.62,100.0,303.31,5.457372,54.41,69.236111,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,13.0,1.0,1.0,1.0,1083.0,0.0,1096.0,997.0,,,3176.0
