时间,库存合计(万吨),新沙港库存(万吨),潮州亚太(万吨),新港库存(万吨),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2018-06-16,226.50,167.00,,9.50,1542,2018-06-16 00:00:00,1,0,2024-07-20 10:42:18,0,2024-07-20 10:42:18,,,
2018-06-15,226.80,168.00,,9.80,1543,2018-06-15 00:00:00,1,0,2024-07-20 10:42:18,0,2024-07-20 10:42:18,,,
2018-06-14,224.85,167.00,,9.85,1544,2018-06-14 00:00:00,1,0,2024-07-20 10:42:18,0,2024-07-20 10:42:18,,,
2018-06-13,230.80,172.00,,8.80,1545,2018-06-13 00:00:00,1,0,2024-07-20 10:42:18,0,2024-07-20 10:42:18,,,
2018-06-12,232.10,173.00,,9.10,1546,2018-06-12 00:00:00,1,0,2024-07-20 10:42:18,0,2024-07-20 10:42:18,,,
2018-06-11,230.18,170.00,,9.18,1547,2018-06-11 00:00:00,1,0,2024-07-20 10:42:18,0,2024-07-20 10:42:18,,,
2018-06-10,226.50,169.00,,8.50,1548,2018-06-10 00:00:00,1,0,2024-07-20 10:42:18,0,2024-07-20 10:42:18,,,
2018-06-09,222.90,170.00,,7.90,1549,2018-06-09 00:00:00,1,0,2024-07-20 10:42:18,0,2024-07-20 10:42:18,,,
2018-06-07,227.80,172.00,,6.80,1550,2018-06-07 00:00:00,1,0,2024-07-20 10:42:18,0,2024-07-20 10:42:18,,,
2018-06-06,225.90,173.00,,6.90,1551,2018-06-06 00:00:00,1,0,2024-07-20 10:42:18,0,2024-07-20 10:42:18,,,
2018-06-05,228.70,168.00,,9.70,1552,2018-06-05 00:00:00,1,0,2024-07-20 10:42:18,0,2024-07-20 10:42:18,,,
2018-06-04,226.76,167.00,,9.76,1553,2018-06-04 00:00:00,1,0,2024-07-20 10:42:18,0,2024-07-20 10:42:18,,,
2018-06-03,225.80,168.00,,9.80,1554,2018-06-03 00:00:00,1,0,2024-07-20 10:42:18,0,2024-07-20 10:42:18,,,
2018-06-02,221.10,169.00,,10.10,1555,2018-06-02 00:00:00,1,0,2024-07-20 10:42:18,0,2024-07-20 10:42:18,,,
2018-06-01,218.40,170.00,,10.40,1556,2018-06-01 00:00:00,1,0,2024-07-20 10:42:18,0,2024-07-20 10:42:18,,,
2018-05-31,214.50,168.00,,10.50,1557,2018-05-31 00:00:00,1,0,2024-07-20 10:42:18,0,2024-07-20 10:42:18,,,
2018-05-30,220.80,160.00,,9.80,1558,2018-05-30 00:00:00,1,0,2024-07-20 10:42:18,0,2024-07-20 10:42:18,,,
2018-05-29,221.80,161.00,,9.80,1559,2018-05-29 00:00:00,1,0,2024-07-20 10:42:18,0,2024-07-20 10:42:18,,,
2018-05-28,219.94,160.00,,9.94,1560,2018-05-28 00:00:00,1,0,2024-07-20 10:42:18,0,2024-07-20 10:42:18,,,
2018-05-27,220.20,159.00,,10.20,1561,2018-05-27 00:00:00,1,0,2024-07-20 10:42:22,0,2024-07-20 10:42:22,,,
2018-05-26,220.50,157.00,,10.50,1562,2018-05-26 00:00:00,1,0,2024-07-20 10:42:22,0,2024-07-20 10:42:22,,,
2018-05-25,221.80,158.00,,9.80,1563,2018-05-25 00:00:00,1,0,2024-07-20 10:42:22,0,2024-07-20 10:42:22,,,
2018-05-24,221.90,158.00,,9.90,1564,2018-05-24 00:00:00,1,0,2024-07-20 10:42:22,0,2024-07-20 10:42:22,,,
2018-05-23,217.96,155.00,,9.96,1565,2018-05-23 00:00:00,1,0,2024-07-20 10:42:22,0,2024-07-20 10:42:22,,,
2018-05-22,216.50,151.00,,10.50,1566,2018-05-22 00:00:00,1,0,2024-07-20 10:42:22,0,2024-07-20 10:42:22,,,
2018-05-21,218.62,152.00,,10.62,1567,2018-05-21 00:00:00,1,0,2024-07-20 10:42:22,0,2024-07-20 10:42:22,,,
2018-05-20,223.80,157.00,,10.80,1568,2018-05-20 00:00:00,1,0,2024-07-20 10:42:22,0,2024-07-20 10:42:22,,,
2018-05-19,230.00,162.00,,11.00,1569,2018-05-19 00:00:00,1,0,2024-07-20 10:42:22,0,2024-07-20 10:42:22,,,
2018-05-18,236.30,167.00,,11.30,1570,2018-05-18 00:00:00,1,0,2024-07-20 10:42:22,0,2024-07-20 10:42:22,,,
2018-05-17,238.69,168.00,,11.69,1571,2018-05-17 00:00:00,1,0,2024-07-20 10:42:22,0,2024-07-20 10:42:22,,,
2018-05-16,230.00,160.00,,10.00,1572,2018-05-16 00:00:00,1,0,2024-07-20 10:42:22,0,2024-07-20 10:42:22,,,
2018-05-15,230.00,160.00,,10.00,1573,2018-05-15 00:00:00,1,0,2024-07-20 10:42:22,0,2024-07-20 10:42:22,,,
2018-05-14,229.09,158.00,,10.09,1574,2018-05-14 00:00:00,1,0,2024-07-20 10:42:22,0,2024-07-20 10:42:22,,,
2018-05-13,230.00,158.00,,11.50,1575,2018-05-13 00:00:00,1,0,2024-07-20 10:42:22,0,2024-07-20 10:42:22,,,
2018-05-12,233.00,159.00,,12.00,1576,2018-05-12 00:00:00,1,0,2024-07-20 10:42:22,0,2024-07-20 10:42:22,,,
2018-05-11,235.30,160.00,,12.30,1577,2018-05-11 00:00:00,1,0,2024-07-20 10:42:22,0,2024-07-20 10:42:22,,,
2018-05-10,237.00,165.00,,13.00,1578,2018-05-10 00:00:00,1,0,2024-07-20 10:42:22,0,2024-07-20 10:42:22,,,
2018-05-09,234.20,163.00,,13.20,1579,2018-05-09 00:00:00,1,0,2024-07-20 10:42:22,0,2024-07-20 10:42:22,,,
2018-05-08,229.80,155.00,,13.30,1580,2018-05-08 00:00:00,1,0,2024-07-20 10:42:22,0,2024-07-20 10:42:22,,,
2018-05-07,229.43,154.00,,13.43,1581,2018-05-07 00:00:00,1,0,2024-07-20 10:42:22,0,2024-07-20 10:42:22,,,
2018-05-06,230.00,157.00,,14.00,1582,2018-05-06 00:00:00,1,0,2024-07-20 10:42:22,0,2024-07-20 10:42:22,,,
2018-05-05,232.80,160.00,,15.80,1583,2018-05-05 00:00:00,1,0,2024-07-20 10:42:22,0,2024-07-20 10:42:22,,,
2018-05-04,230.30,159.00,,16.30,1584,2018-05-04 00:00:00,1,0,2024-07-20 10:42:22,0,2024-07-20 10:42:22,,,
2018-05-03,234.50,161.00,,16.50,1585,2018-05-03 00:00:00,1,0,2024-07-20 10:42:22,0,2024-07-20 10:42:22,,,
2018-05-02,234.71,160.00,,16.71,1586,2018-05-02 00:00:00,1,0,2024-07-20 10:42:22,0,2024-07-20 10:42:22,,,
2018-05-01,231.00,159.00,,16.00,1587,2018-05-01 00:00:00,1,0,2024-07-20 10:42:22,0,2024-07-20 10:42:22,,,
2018-04-30,228.00,158.00,,15.00,1588,2018-04-30 00:00:00,1,0,2024-07-20 10:42:22,0,2024-07-20 10:42:22,,,
2018-04-29,223.00,159.00,,12.00,1589,2018-04-29 00:00:00,1,0,2024-07-20 10:42:22,0,2024-07-20 10:42:22,,,
2018-04-28,220.70,160.00,,10.70,1590,2018-04-28 00:00:00,1,0,2024-07-20 10:42:22,0,2024-07-20 10:42:22,,,
2018-04-27,217.80,158.00,,10.80,1591,2018-04-27 00:00:00,1,0,2024-07-20 10:42:25,0,2024-07-20 10:42:25,,,
2018-04-26,213.80,150.00,,10.80,1592,2018-04-26 00:00:00,1,0,2024-07-20 10:42:25,0,2024-07-20 10:42:25,,,
2018-04-25,211.90,149.00,,10.90,1593,2018-04-25 00:00:00,1,0,2024-07-20 10:42:25,0,2024-07-20 10:42:25,,,
2018-04-24,216.00,148.00,,11.00,1594,2018-04-24 00:00:00,1,0,2024-07-20 10:42:25,0,2024-07-20 10:42:25,,,
2018-04-23,221.23,152.00,,11.23,1595,2018-04-23 00:00:00,1,0,2024-07-20 10:42:25,0,2024-07-20 10:42:25,,,
2018-04-22,226.00,159.00,,10.00,1596,2018-04-22 00:00:00,1,0,2024-07-20 10:42:25,0,2024-07-20 10:42:25,,,
2018-04-21,227.60,162.00,,9.60,1597,2018-04-21 00:00:00,1,0,2024-07-20 10:42:25,0,2024-07-20 10:42:25,,,
2018-04-20,233.80,167.00,,9.80,1598,2018-04-20 00:00:00,1,0,2024-07-20 10:42:25,0,2024-07-20 10:42:25,,,
2018-04-19,243.97,176.00,,9.97,1599,2018-04-19 00:00:00,1,0,2024-07-20 10:42:25,0,2024-07-20 10:42:25,,,
2018-04-18,244.30,175.00,,10.30,1600,2018-04-18 00:00:00,1,0,2024-07-20 10:42:25,0,2024-07-20 10:42:25,,,
2018-04-17,248.60,178.00,,10.60,1601,2018-04-17 00:00:00,1,0,2024-07-20 10:42:25,0,2024-07-20 10:42:25,,,
2018-04-16,249.85,180.00,,10.85,1602,2018-04-16 00:00:00,1,0,2024-07-20 10:42:25,0,2024-07-20 10:42:25,,,
2018-04-15,250.90,180.00,,10.90,1603,2018-04-15 00:00:00,1,0,2024-07-20 10:42:25,0,2024-07-20 10:42:25,,,
2018-04-14,254.00,181.00,,11.00,1604,2018-04-14 00:00:00,1,0,2024-07-20 10:42:25,0,2024-07-20 10:42:25,,,
2018-04-13,258.38,182.00,,11.38,1605,2018-04-13 00:00:00,1,0,2024-07-20 10:42:25,0,2024-07-20 10:42:25,,,
2018-04-12,263.30,188.00,,9.30,1606,2018-04-12 00:00:00,1,0,2024-07-20 10:42:25,0,2024-07-20 10:42:25,,,
2018-04-11,245.50,173.00,,9.50,1607,2018-04-11 00:00:00,1,0,2024-07-20 10:42:25,0,2024-07-20 10:42:25,,,
2018-04-10,255.61,184.00,,9.61,1608,2018-04-10 00:00:00,1,0,2024-07-20 10:42:25,0,2024-07-20 10:42:25,,,
2018-04-09,243.60,170.00,,6.60,1609,2018-04-09 00:00:00,1,0,2024-07-20 10:42:25,0,2024-07-20 10:42:25,,,
2018-04-08,245.70,171.00,,6.70,1610,2018-04-08 00:00:00,1,0,2024-07-20 10:42:25,0,2024-07-20 10:42:25,,,
2018-04-07,241.80,169.00,,6.80,1611,2018-04-07 00:00:00,1,0,2024-07-20 10:42:25,0,2024-07-20 10:42:25,,,
2018-04-06,243.90,170.00,,6.90,1612,2018-04-06 00:00:00,1,0,2024-07-20 10:42:25,0,2024-07-20 10:42:25,,,
2018-04-05,245.00,172.00,,7.00,1613,2018-04-05 00:00:00,1,0,2024-07-20 10:42:25,0,2024-07-20 10:42:25,,,
2018-04-04,248.03,176.00,,7.03,1614,2018-04-04 00:00:00,1,0,2024-07-20 10:42:25,0,2024-07-20 10:42:25,,,
2018-04-03,250.40,173.00,,7.40,1615,2018-04-03 00:00:00,1,0,2024-07-20 10:42:25,0,2024-07-20 10:42:25,,,
2018-04-02,252.52,174.00,,7.52,1616,2018-04-02 00:00:00,1,0,2024-07-20 10:42:25,0,2024-07-20 10:42:25,,,
2018-04-01,246.80,170.00,,7.80,1617,2018-04-01 00:00:00,1,0,2024-07-20 10:42:25,0,2024-07-20 10:42:25,,,
2018-03-31,241.10,168.00,,8.10,1618,2018-03-31 00:00:00,1,0,2024-07-20 10:42:25,0,2024-07-20 10:42:25,,,
2018-03-30,232.25,165.00,,9.25,1619,2018-03-30 00:00:00,1,0,2024-07-20 10:42:25,0,2024-07-20 10:42:25,,,
2018-03-28,238.30,165.00,,9.30,1620,2018-03-28 00:00:00,1,0,2024-07-20 10:42:25,0,2024-07-20 10:42:25,,,
2018-03-27,252.30,169.00,,9.30,1621,2018-03-27 00:00:00,1,0,2024-07-20 10:42:27,0,2024-07-20 10:42:27,,,
2018-03-26,254.40,170.00,,9.40,1622,2018-03-26 00:00:00,1,0,2024-07-20 10:42:27,0,2024-07-20 10:42:27,,,
2018-03-25,248.87,168.00,,8.87,1623,2018-03-25 00:00:00,1,0,2024-07-20 10:42:27,0,2024-07-20 10:42:27,,,
2018-03-24,240.84,165.00,,7.84,1624,2018-03-24 00:00:00,1,0,2024-07-20 10:42:27,0,2024-07-20 10:42:27,,,
2018-03-23,235.50,164.00,,6.50,1625,2018-03-23 00:00:00,1,0,2024-07-20 10:42:27,0,2024-07-20 10:42:27,,,
2018-03-22,240.80,165.00,,6.80,1626,2018-03-22 00:00:00,1,0,2024-07-20 10:42:27,0,2024-07-20 10:42:27,,,
2018-03-21,241.86,165.00,,6.86,1627,2018-03-21 00:00:00,1,0,2024-07-20 10:42:27,0,2024-07-20 10:42:27,,,
2018-03-20,235.00,165.00,,5.00,1628,2018-03-20 00:00:00,1,0,2024-07-20 10:42:27,0,2024-07-20 10:42:27,,,
2018-03-19,235.03,164.00,,5.03,1629,2018-03-19 00:00:00,1,0,2024-07-20 10:42:27,0,2024-07-20 10:42:27,,,
2018-03-18,222.50,155.00,,4.50,1630,2018-03-18 00:00:00,1,0,2024-07-20 10:42:27,0,2024-07-20 10:42:27,,,
2018-03-17,208.50,145.00,,3.50,1631,2018-03-17 00:00:00,1,0,2024-07-20 10:42:27,0,2024-07-20 10:42:27,,,
2018-03-16,196.60,137.00,,2.60,1632,2018-03-16 00:00:00,1,0,2024-07-20 10:42:27,0,2024-07-20 10:42:27,,,
2018-03-15,213.70,148.00,,2.70,1633,2018-03-15 00:00:00,1,0,2024-07-20 10:42:27,0,2024-07-20 10:42:27,,,
2018-03-14,211.72,147.00,,2.72,1634,2018-03-14 00:00:00,1,0,2024-07-20 10:42:27,0,2024-07-20 10:42:27,,,
2018-03-13,223.70,153.00,,1.70,1635,2018-03-13 00:00:00,1,0,2024-07-20 10:42:27,0,2024-07-20 10:42:27,,,
2018-03-12,216.89,147.00,,1.89,1636,2018-03-12 00:00:00,1,0,2024-07-20 10:42:27,0,2024-07-20 10:42:27,,,
2018-03-11,221.50,154.00,,2.50,1637,2018-03-11 00:00:00,1,0,2024-07-20 10:42:27,0,2024-07-20 10:42:27,,,
2018-03-10,227.30,161.00,,3.30,1638,2018-03-10 00:00:00,1,0,2024-07-20 10:42:27,0,2024-07-20 10:42:27,,,
2018-03-09,231.00,166.00,,4.00,1639,2018-03-09 00:00:00,1,0,2024-07-20 10:42:27,0,2024-07-20 10:42:27,,,
2018-03-08,209.10,145.00,,4.10,1640,2018-03-08 00:00:00,1,0,2024-07-20 10:42:27,0,2024-07-20 10:42:27,,,
