时间,航线,船型(吨),当期值,环比变化,_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2025-08-04,镇江—宿迁(元/吨)  ,拖队10000,13.69,0.13,162,2025-08-04 00:00:00,1,0,2025-08-27 23:15:11,0,2025-08-27 23:15:11,,,
2025-08-01,综合指数(点),,871.68,6.13,163,2025-08-01 00:00:00,1,0,2025-08-27 23:15:11,0,2025-08-27 23:15:11,,,
2025-08-01,江阴—武汉(元/吨),10000-15000,12.59,0.06,164,2025-08-01 00:00:00,1,0,2025-08-27 23:15:11,0,2025-08-27 23:15:11,,,
2025-08-01,江阴—荆州(元/吨),5000-6000,24.22,-0.09,165,2025-08-01 00:00:00,1,0,2025-08-27 23:15:11,0,2025-08-27 23:15:11,,,
2025-08-01,江阴—九江(元/吨),10000-12000,10.14,0.18,166,2025-08-01 00:00:00,1,0,2025-08-27 23:15:11,0,2025-08-27 23:15:11,,,
2025-08-01,江阴—城陵矶(元/吨),10000-15000,16.03,0.51,167,2025-08-01 00:00:00,1,0,2025-08-27 23:15:11,0,2025-08-27 23:15:11,,,
2025-08-01,江阴—铜陵(元/吨),10000-15000,9.61,0.01,168,2025-08-01 00:00:00,1,0,2025-08-27 23:15:11,0,2025-08-27 23:15:11,,,
2025-08-01,南京—合肥(元/吨),单机1000-1500,27.32,0.04,169,2025-08-01 00:00:00,1,0,2025-08-27 23:15:11,0,2025-08-27 23:15:11,,,
2025-08-01,镇江—蚌埠(元/吨),单机1000-2000,29.66,0.20,170,2025-08-01 00:00:00,1,0,2025-08-27 23:15:11,0,2025-08-27 23:15:11,,,
2025-08-01,镇江—宿迁(元/吨)  ,拖队10000,13.56,-0.05,171,2025-08-01 00:00:00,1,0,2025-08-27 23:15:11,0,2025-08-27 23:15:11,,,
2025-07-31,综合指数(点),,865.55,4.76,172,2025-07-31 00:00:00,1,0,2025-08-27 23:15:11,0,2025-08-27 23:15:11,,,
2025-07-31,江阴—武汉(元/吨),10000-15000,12.53,0.21,173,2025-07-31 00:00:00,1,0,2025-08-27 23:15:11,0,2025-08-27 23:15:11,,,
2025-07-31,江阴—荆州(元/吨),5000-6000,24.31,0.25,174,2025-07-31 00:00:00,1,0,2025-08-27 23:15:11,0,2025-08-27 23:15:11,,,
2025-07-31,江阴—九江(元/吨),10000-12000,9.96,0.02,175,2025-07-31 00:00:00,1,0,2025-08-27 23:15:11,0,2025-08-27 23:15:11,,,
2025-07-31,江阴—城陵矶(元/吨),10000-15000,15.52,-0.11,176,2025-07-31 00:00:00,1,0,2025-08-27 23:15:11,0,2025-08-27 23:15:11,,,
2025-07-31,江阴—铜陵(元/吨),10000-15000,9.60,0.05,177,2025-07-31 00:00:00,1,0,2025-08-27 23:15:11,0,2025-08-27 23:15:11,,,
2025-07-31,南京—合肥(元/吨),单机1000-1500,27.28,0.09,178,2025-07-31 00:00:00,1,0,2025-08-27 23:15:11,0,2025-08-27 23:15:11,,,
2025-07-31,镇江—蚌埠(元/吨),单机1000-2000,29.46,-0.31,179,2025-07-31 00:00:00,1,0,2025-08-27 23:15:11,0,2025-08-27 23:15:11,,,
2025-07-31,镇江—宿迁(元/吨)  ,拖队10000,13.61,0.27,180,2025-07-31 00:00:00,1,0,2025-08-27 23:15:11,0,2025-08-27 23:15:11,,,
2025-07-30,综合指数(点),,860.79,-2.94,181,2025-07-30 00:00:00,1,0,2025-08-27 23:15:13,0,2025-08-27 23:15:13,,,
2025-07-30,江阴—武汉(元/吨),10000-15000,12.32,0.24,182,2025-07-30 00:00:00,1,0,2025-08-27 23:15:13,0,2025-08-27 23:15:13,,,
2025-07-30,江阴—荆州(元/吨),5000-6000,24.06,-0.21,183,2025-07-30 00:00:00,1,0,2025-08-27 23:15:13,0,2025-08-27 23:15:13,,,
2025-07-30,江阴—九江(元/吨),10000-12000,9.94,-0.17,184,2025-07-30 00:00:00,1,0,2025-08-27 23:15:13,0,2025-08-27 23:15:13,,,
2025-07-30,江阴—城陵矶(元/吨),10000-15000,15.63,-0.06,185,2025-07-30 00:00:00,1,0,2025-08-27 23:15:13,0,2025-08-27 23:15:13,,,
2025-07-30,江阴—铜陵(元/吨),10000-15000,9.55,-0.06,186,2025-07-30 00:00:00,1,0,2025-08-27 23:15:13,0,2025-08-27 23:15:13,,,
2025-07-30,南京—合肥(元/吨),单机1000-1500,27.19,-0.01,187,2025-07-30 00:00:00,1,0,2025-08-27 23:15:13,0,2025-08-27 23:15:13,,,
2025-07-30,镇江—蚌埠(元/吨),单机1000-2000,29.77,-0.04,188,2025-07-30 00:00:00,1,0,2025-08-27 23:15:13,0,2025-08-27 23:15:13,,,
2025-07-30,镇江—宿迁(元/吨)  ,拖队10000,13.34,-0.06,189,2025-07-30 00:00:00,1,0,2025-08-27 23:15:13,0,2025-08-27 23:15:13,,,
2025-07-29,综合指数(点),,863.73,-14.42,190,2025-07-29 00:00:00,1,0,2025-08-27 23:15:13,0,2025-08-27 23:15:13,,,
2025-07-29,江阴—武汉(元/吨),10000-15000,12.08,-0.06,191,2025-07-29 00:00:00,1,0,2025-08-27 23:15:13,0,2025-08-27 23:15:13,,,
2025-07-29,江阴—荆州(元/吨),5000-6000,24.27,-1.95,192,2025-07-29 00:00:00,1,0,2025-08-27 23:15:13,0,2025-08-27 23:15:13,,,
2025-07-29,江阴—九江(元/吨),10000-12000,10.11,0.25,193,2025-07-29 00:00:00,1,0,2025-08-27 23:15:13,0,2025-08-27 23:15:13,,,
2025-07-29,江阴—城陵矶(元/吨),10000-15000,15.69,0.09,194,2025-07-29 00:00:00,1,0,2025-08-27 23:15:13,0,2025-08-27 23:15:13,,,
2025-07-29,江阴—铜陵(元/吨),10000-15000,9.61,-0.16,195,2025-07-29 00:00:00,1,0,2025-08-27 23:15:13,0,2025-08-27 23:15:13,,,
2025-07-29,南京—合肥(元/吨),单机1000-1500,27.20,-0.05,196,2025-07-29 00:00:00,1,0,2025-08-27 23:15:13,0,2025-08-27 23:15:13,,,
2025-07-29,镇江—蚌埠(元/吨),单机1000-2000,29.81,0.00,197,2025-07-29 00:00:00,1,0,2025-08-27 23:15:13,0,2025-08-27 23:15:13,,,
2025-07-29,镇江—宿迁(元/吨)  ,拖队10000,13.40,-0.10,198,2025-07-29 00:00:00,1,0,2025-08-27 23:15:13,0,2025-08-27 23:15:13,,,
2025-07-28,综合指数(点),,878.15,-23.60,199,2025-07-28 00:00:00,1,0,2025-08-27 23:15:13,0,2025-08-27 23:15:13,,,
2025-07-28,江阴—武汉(元/吨),10000-15000,12.14,-0.15,200,2025-07-28 00:00:00,1,0,2025-08-27 23:15:13,0,2025-08-27 23:15:13,,,
2025-07-28,江阴—荆州(元/吨),5000-6000,26.22,-2.85,201,2025-07-28 00:00:00,1,0,2025-08-27 23:15:13,0,2025-08-27 23:15:13,,,
2025-07-28,江阴—九江(元/吨),10000-12000,9.86,-0.30,202,2025-07-28 00:00:00,1,0,2025-08-27 23:15:13,0,2025-08-27 23:15:13,,,
2025-07-28,江阴—城陵矶(元/吨),10000-15000,15.60,-0.02,203,2025-07-28 00:00:00,1,0,2025-08-27 23:15:13,0,2025-08-27 23:15:13,,,
2025-07-28,江阴—铜陵(元/吨),10000-15000,9.77,-0.02,204,2025-07-28 00:00:00,1,0,2025-08-27 23:15:13,0,2025-08-27 23:15:13,,,
2025-07-28,南京—合肥(元/吨),单机1000-1500,27.25,-0.07,205,2025-07-28 00:00:00,1,0,2025-08-27 23:15:13,0,2025-08-27 23:15:13,,,
2025-07-28,镇江—蚌埠(元/吨),单机1000-2000,29.81,0.08,206,2025-07-28 00:00:00,1,0,2025-08-27 23:15:13,0,2025-08-27 23:15:13,,,
2025-07-28,镇江—宿迁(元/吨)  ,拖队10000,13.50,0.19,207,2025-07-28 00:00:00,1,0,2025-08-27 23:15:13,0,2025-08-27 23:15:13,,,
2025-07-25,综合指数(点),,901.75,3.67,208,2025-07-25 00:00:00,1,0,2025-08-27 23:15:13,0,2025-08-27 23:15:13,,,
2025-07-25,江阴—武汉(元/吨),10000-15000,12.29,0.62,209,2025-07-25 00:00:00,1,0,2025-08-27 23:15:13,0,2025-08-27 23:15:13,,,
2025-07-25,江阴—荆州(元/吨),5000-6000,29.07,0.09,210,2025-07-25 00:00:00,1,0,2025-08-27 23:15:13,0,2025-08-27 23:15:13,,,
2025-07-25,江阴—九江(元/吨),10000-12000,10.16,0.00,211,2025-07-25 00:00:00,1,0,2025-08-27 23:15:17,0,2025-08-27 23:15:17,,,
2025-07-25,江阴—城陵矶(元/吨),10000-15000,15.62,-0.28,212,2025-07-25 00:00:00,1,0,2025-08-27 23:15:17,0,2025-08-27 23:15:17,,,
2025-07-25,江阴—铜陵(元/吨),10000-15000,9.79,-0.05,213,2025-07-25 00:00:00,1,0,2025-08-27 23:15:17,0,2025-08-27 23:15:17,,,
2025-07-25,南京—合肥(元/吨),单机1000-1500,27.32,0.07,214,2025-07-25 00:00:00,1,0,2025-08-27 23:15:17,0,2025-08-27 23:15:17,,,
2025-07-25,镇江—蚌埠(元/吨),单机1000-2000,29.73,0.06,215,2025-07-25 00:00:00,1,0,2025-08-27 23:15:17,0,2025-08-27 23:15:17,,,
2025-07-25,镇江—宿迁(元/吨)  ,拖队10000,13.31,0.00,216,2025-07-25 00:00:00,1,0,2025-08-27 23:15:17,0,2025-08-27 23:15:17,,,
2025-07-24,综合指数(点),,898.08,3.81,217,2025-07-24 00:00:00,1,0,2025-08-27 23:15:17,0,2025-08-27 23:15:17,,,
2025-07-24,江阴—武汉(元/吨),10000-15000,11.67,-0.13,218,2025-07-24 00:00:00,1,0,2025-08-27 23:15:17,0,2025-08-27 23:15:17,,,
2025-07-24,江阴—荆州(元/吨),5000-6000,28.98,0.01,219,2025-07-24 00:00:00,1,0,2025-08-27 23:15:17,0,2025-08-27 23:15:17,,,
2025-07-24,江阴—九江(元/吨),10000-12000,10.16,0.17,220,2025-07-24 00:00:00,1,0,2025-08-27 23:15:17,0,2025-08-27 23:15:17,,,
2025-07-24,江阴—城陵矶(元/吨),10000-15000,15.90,0.57,221,2025-07-24 00:00:00,1,0,2025-08-27 23:15:17,0,2025-08-27 23:15:17,,,
2025-07-24,江阴—铜陵(元/吨),10000-15000,9.84,-0.03,222,2025-07-24 00:00:00,1,0,2025-08-27 23:15:17,0,2025-08-27 23:15:17,,,
2025-07-24,南京—合肥(元/吨),单机1000-1500,27.25,-0.15,223,2025-07-24 00:00:00,1,0,2025-08-27 23:15:17,0,2025-08-27 23:15:17,,,
2025-07-24,镇江—蚌埠(元/吨),单机1000-2000,29.67,0.01,224,2025-07-24 00:00:00,1,0,2025-08-27 23:15:17,0,2025-08-27 23:15:17,,,
2025-07-24,镇江—宿迁(元/吨)  ,拖队10000,13.31,-0.07,225,2025-07-24 00:00:00,1,0,2025-08-27 23:15:17,0,2025-08-27 23:15:17,,,
2025-07-23,综合指数(点),,894.27,-4.22,226,2025-07-23 00:00:00,1,0,2025-08-27 23:15:17,0,2025-08-27 23:15:17,,,
2025-07-23,江阴—武汉(元/吨),10000-15000,11.80,-0.58,227,2025-07-23 00:00:00,1,0,2025-08-27 23:15:17,0,2025-08-27 23:15:17,,,
2025-07-23,江阴—荆州(元/吨),5000-6000,28.97,0.51,228,2025-07-23 00:00:00,1,0,2025-08-27 23:15:17,0,2025-08-27 23:15:17,,,
2025-07-23,江阴—九江(元/吨),10000-12000,9.99,-0.07,229,2025-07-23 00:00:00,1,0,2025-08-27 23:15:17,0,2025-08-27 23:15:17,,,
2025-07-23,江阴—城陵矶(元/吨),10000-15000,15.33,0.02,230,2025-07-23 00:00:00,1,0,2025-08-27 23:15:17,0,2025-08-27 23:15:17,,,
2025-07-23,江阴—铜陵(元/吨),10000-15000,9.87,-0.08,231,2025-07-23 00:00:00,1,0,2025-08-27 23:15:17,0,2025-08-27 23:15:17,,,
2025-07-23,南京—合肥(元/吨),单机1000-1500,27.40,0.04,232,2025-07-23 00:00:00,1,0,2025-08-27 23:15:17,0,2025-08-27 23:15:17,,,
2025-07-23,镇江—蚌埠(元/吨),单机1000-2000,29.66,0.02,233,2025-07-23 00:00:00,1,0,2025-08-27 23:15:17,0,2025-08-27 23:15:17,,,
2025-07-23,镇江—宿迁(元/吨)  ,拖队10000,13.38,0.04,234,2025-07-23 00:00:00,1,0,2025-08-27 23:15:17,0,2025-08-27 23:15:17,,,
2025-07-22,综合指数(点),,898.49,4.17,235,2025-07-22 00:00:00,1,0,2025-08-27 23:15:17,0,2025-08-27 23:15:17,,,
2025-07-22,江阴—武汉(元/吨),10000-15000,12.38,0.34,236,2025-07-22 00:00:00,1,0,2025-08-27 23:15:17,0,2025-08-27 23:15:17,,,
2025-07-22,江阴—荆州(元/吨),5000-6000,28.46,0.37,237,2025-07-22 00:00:00,1,0,2025-08-27 23:15:17,0,2025-08-27 23:15:17,,,
2025-07-22,江阴—九江(元/吨),10000-12000,10.06,-0.17,238,2025-07-22 00:00:00,1,0,2025-08-27 23:15:17,0,2025-08-27 23:15:17,,,
2025-07-22,江阴—城陵矶(元/吨),10000-15000,15.31,0.53,239,2025-07-22 00:00:00,1,0,2025-08-27 23:15:17,0,2025-08-27 23:15:17,,,
2025-07-22,江阴—铜陵(元/吨),10000-15000,9.95,-0.19,240,2025-07-22 00:00:00,1,0,2025-08-27 23:15:17,0,2025-08-27 23:15:17,,,
2025-07-22,南京—合肥(元/吨),单机1000-1500,27.36,0.00,241,2025-07-22 00:00:00,1,0,2025-08-27 23:15:20,0,2025-08-27 23:15:20,,,
2025-07-22,镇江—蚌埠(元/吨),单机1000-2000,29.64,0.11,242,2025-07-22 00:00:00,1,0,2025-08-27 23:15:20,0,2025-08-27 23:15:20,,,
2025-07-22,镇江—宿迁(元/吨)  ,拖队10000,13.34,-0.02,243,2025-07-22 00:00:00,1,0,2025-08-27 23:15:20,0,2025-08-27 23:15:20,,,
2025-07-21,综合指数(点),,894.32,-7.41,244,2025-07-21 00:00:00,1,0,2025-08-27 23:15:20,0,2025-08-27 23:15:20,,,
2025-07-21,江阴—武汉(元/吨),10000-15000,12.04,-0.11,245,2025-07-21 00:00:00,1,0,2025-08-27 23:15:20,0,2025-08-27 23:15:20,,,
2025-07-21,江阴—荆州(元/吨),5000-6000,28.09,-0.21,246,2025-07-21 00:00:00,1,0,2025-08-27 23:15:20,0,2025-08-27 23:15:20,,,
2025-07-21,江阴—九江(元/吨),10000-12000,10.23,-0.44,247,2025-07-21 00:00:00,1,0,2025-08-27 23:15:20,0,2025-08-27 23:15:20,,,
2025-07-21,江阴—城陵矶(元/吨),10000-15000,14.78,0.01,248,2025-07-21 00:00:00,1,0,2025-08-27 23:15:20,0,2025-08-27 23:15:20,,,
2025-07-21,江阴—铜陵(元/吨),10000-15000,10.14,0.00,249,2025-07-21 00:00:00,1,0,2025-08-27 23:15:20,0,2025-08-27 23:15:20,,,
2025-07-21,南京—合肥(元/吨),单机1000-1500,27.36,0.00,250,2025-07-21 00:00:00,1,0,2025-08-27 23:15:20,0,2025-08-27 23:15:20,,,
2025-07-21,镇江—蚌埠(元/吨),单机1000-2000,29.53,0.15,251,2025-07-21 00:00:00,1,0,2025-08-27 23:15:20,0,2025-08-27 23:15:20,,,
2025-07-21,镇江—宿迁(元/吨)  ,拖队10000,13.36,-0.12,252,2025-07-21 00:00:00,1,0,2025-08-27 23:15:20,0,2025-08-27 23:15:20,,,
2025-07-18,综合指数(点),,901.73,-9.66,253,2025-07-18 00:00:00,1,0,2025-08-27 23:15:20,0,2025-08-27 23:15:20,,,
2025-07-18,江阴—武汉(元/吨),10000-15000,12.15,-0.59,254,2025-07-18 00:00:00,1,0,2025-08-27 23:15:20,0,2025-08-27 23:15:20,,,
2025-07-18,江阴—荆州(元/吨),5000-6000,28.30,-0.11,255,2025-07-18 00:00:00,1,0,2025-08-27 23:15:20,0,2025-08-27 23:15:20,,,
2025-07-18,江阴—九江(元/吨),10000-12000,10.67,-0.32,256,2025-07-18 00:00:00,1,0,2025-08-27 23:15:20,0,2025-08-27 23:15:20,,,
2025-07-18,江阴—城陵矶(元/吨),10000-15000,14.77,0.20,257,2025-07-18 00:00:00,1,0,2025-08-27 23:15:20,0,2025-08-27 23:15:20,,,
2025-07-18,江阴—铜陵(元/吨),10000-15000,10.14,-0.02,258,2025-07-18 00:00:00,1,0,2025-08-27 23:15:20,0,2025-08-27 23:15:20,,,
2025-07-18,南京—合肥(元/吨),单机1000-1500,27.36,0.01,259,2025-07-18 00:00:00,1,0,2025-08-27 23:15:20,0,2025-08-27 23:15:20,,,
2025-07-18,镇江—蚌埠(元/吨),单机1000-2000,29.38,-0.11,260,2025-07-18 00:00:00,1,0,2025-08-27 23:15:20,0,2025-08-27 23:15:20,,,
2025-07-18,镇江—宿迁(元/吨)  ,拖队10000,13.48,-0.24,261,2025-07-18 00:00:00,1,0,2025-08-27 23:15:20,0,2025-08-27 23:15:20,,,
2025-07-17,综合指数(点),,911.39,-1.54,262,2025-07-17 00:00:00,1,0,2025-08-27 23:15:20,0,2025-08-27 23:15:20,,,
2025-07-17,江阴—武汉(元/吨),10000-15000,12.74,0.24,263,2025-07-17 00:00:00,1,0,2025-08-27 23:15:20,0,2025-08-27 23:15:20,,,
2025-07-17,江阴—荆州(元/吨),5000-6000,28.41,0.23,264,2025-07-17 00:00:00,1,0,2025-08-27 23:15:20,0,2025-08-27 23:15:20,,,
2025-07-17,江阴—九江(元/吨),10000-12000,10.99,-0.30,265,2025-07-17 00:00:00,1,0,2025-08-27 23:15:20,0,2025-08-27 23:15:20,,,
2025-07-17,江阴—城陵矶(元/吨),10000-15000,14.57,-0.16,266,2025-07-17 00:00:00,1,0,2025-08-27 23:15:20,0,2025-08-27 23:15:20,,,
2025-07-17,江阴—铜陵(元/吨),10000-15000,10.16,-0.05,267,2025-07-17 00:00:00,1,0,2025-08-27 23:15:20,0,2025-08-27 23:15:20,,,
2025-07-17,南京—合肥(元/吨),单机1000-1500,27.35,0.00,268,2025-07-17 00:00:00,1,0,2025-08-27 23:15:20,0,2025-08-27 23:15:20,,,
2025-07-17,镇江—蚌埠(元/吨),单机1000-2000,29.49,0.43,269,2025-07-17 00:00:00,1,0,2025-08-27 23:15:20,0,2025-08-27 23:15:20,,,
2025-07-17,镇江—宿迁(元/吨)  ,拖队10000,13.72,-0.24,270,2025-07-17 00:00:00,1,0,2025-08-27 23:15:20,0,2025-08-27 23:15:20,,,
2025-07-16,综合指数(点),,912.93,-61.68,271,2025-07-16 00:00:00,1,0,2025-08-27 23:15:23,0,2025-08-27 23:15:23,,,
2025-07-16,江阴—武汉(元/吨),10000-15000,12.50,-2.16,272,2025-07-16 00:00:00,1,0,2025-08-27 23:15:23,0,2025-08-27 23:15:23,,,
2025-07-16,江阴—荆州(元/吨),5000-6000,28.18,-0.39,273,2025-07-16 00:00:00,1,0,2025-08-27 23:15:23,0,2025-08-27 23:15:23,,,
2025-07-16,江阴—九江(元/吨),10000-12000,11.29,-0.30,274,2025-07-16 00:00:00,1,0,2025-08-27 23:15:23,0,2025-08-27 23:15:23,,,
2025-07-16,江阴—城陵矶(元/吨),10000-15000,14.73,-4.07,275,2025-07-16 00:00:00,1,0,2025-08-27 23:15:23,0,2025-08-27 23:15:23,,,
2025-07-16,江阴—铜陵(元/吨),10000-15000,10.21,-0.18,276,2025-07-16 00:00:00,1,0,2025-08-27 23:15:23,0,2025-08-27 23:15:23,,,
2025-07-16,南京—合肥(元/吨),单机1000-1500,27.35,-0.02,277,2025-07-16 00:00:00,1,0,2025-08-27 23:15:23,0,2025-08-27 23:15:23,,,
2025-07-16,镇江—蚌埠(元/吨),单机1000-2000,29.06,-0.67,278,2025-07-16 00:00:00,1,0,2025-08-27 23:15:23,0,2025-08-27 23:15:23,,,
2025-07-16,镇江—宿迁(元/吨)  ,拖队10000,13.96,0.35,279,2025-07-16 00:00:00,1,0,2025-08-27 23:15:23,0,2025-08-27 23:15:23,,,
2025-07-15,综合指数(点),,974.61,6.58,280,2025-07-15 00:00:00,1,0,2025-08-27 23:15:23,0,2025-08-27 23:15:23,,,
2025-07-15,江阴—武汉(元/吨),10000-15000,14.66,0.40,281,2025-07-15 00:00:00,1,0,2025-08-27 23:15:23,0,2025-08-27 23:15:23,,,
2025-07-15,江阴—荆州(元/吨),5000-6000,28.57,-0.01,282,2025-07-15 00:00:00,1,0,2025-08-27 23:15:23,0,2025-08-27 23:15:23,,,
2025-07-15,江阴—九江(元/吨),10000-12000,11.59,0.07,283,2025-07-15 00:00:00,1,0,2025-08-27 23:15:23,0,2025-08-27 23:15:23,,,
2025-07-15,江阴—城陵矶(元/吨),10000-15000,18.80,0.20,284,2025-07-15 00:00:00,1,0,2025-08-27 23:15:23,0,2025-08-27 23:15:23,,,
2025-07-15,江阴—铜陵(元/吨),10000-15000,10.39,-0.01,285,2025-07-15 00:00:00,1,0,2025-08-27 23:15:23,0,2025-08-27 23:15:23,,,
2025-07-15,南京—合肥(元/吨),单机1000-1500,27.37,0.02,286,2025-07-15 00:00:00,1,0,2025-08-27 23:15:23,0,2025-08-27 23:15:23,,,
2025-07-15,镇江—蚌埠(元/吨),单机1000-2000,29.73,-0.03,287,2025-07-15 00:00:00,1,0,2025-08-27 23:15:23,0,2025-08-27 23:15:23,,,
2025-07-15,镇江—宿迁(元/吨)  ,拖队10000,13.61,0.22,288,2025-07-15 00:00:00,1,0,2025-08-27 23:15:23,0,2025-08-27 23:15:23,,,
2025-07-14,综合指数(点),,968.03,12.40,289,2025-07-14 00:00:00,1,0,2025-08-27 23:15:23,0,2025-08-27 23:15:23,,,
2025-07-14,江阴—武汉(元/吨),10000-15000,14.26,0.40,290,2025-07-14 00:00:00,1,0,2025-08-27 23:15:23,0,2025-08-27 23:15:23,,,
2025-07-14,江阴—荆州(元/吨),5000-6000,28.58,2.21,291,2025-07-14 00:00:00,1,0,2025-08-27 23:15:23,0,2025-08-27 23:15:23,,,
2025-07-14,江阴—九江(元/吨),10000-12000,11.52,-0.40,292,2025-07-14 00:00:00,1,0,2025-08-27 23:15:23,0,2025-08-27 23:15:23,,,
2025-07-14,江阴—城陵矶(元/吨),10000-15000,18.60,-0.12,293,2025-07-14 00:00:00,1,0,2025-08-27 23:15:23,0,2025-08-27 23:15:23,,,
2025-07-14,江阴—铜陵(元/吨),10000-15000,10.40,-0.02,294,2025-07-14 00:00:00,1,0,2025-08-27 23:15:23,0,2025-08-27 23:15:23,,,
2025-07-14,南京—合肥(元/吨),单机1000-1500,27.35,0.10,295,2025-07-14 00:00:00,1,0,2025-08-27 23:15:23,0,2025-08-27 23:15:23,,,
2025-07-14,镇江—蚌埠(元/吨),单机1000-2000,29.76,-0.01,296,2025-07-14 00:00:00,1,0,2025-08-27 23:15:23,0,2025-08-27 23:15:23,,,
2025-07-14,镇江—宿迁(元/吨)  ,拖队10000,13.39,-0.21,297,2025-07-14 00:00:00,1,0,2025-08-27 23:15:23,0,2025-08-27 23:15:23,,,
2025-07-11,综合指数(点),,955.63,1.54,298,2025-07-11 00:00:00,1,0,2025-08-27 23:15:23,0,2025-08-27 23:15:23,,,
2025-07-11,江阴—武汉(元/吨),10000-15000,13.86,0.04,299,2025-07-11 00:00:00,1,0,2025-08-27 23:15:23,0,2025-08-27 23:15:23,,,
2025-07-11,江阴—荆州(元/吨),5000-6000,26.37,1.02,300,2025-07-11 00:00:00,1,0,2025-08-27 23:15:23,0,2025-08-27 23:15:23,,,
2025-07-11,江阴—九江(元/吨),10000-12000,11.92,-0.34,301,2025-07-11 00:00:00,1,0,2025-08-27 23:15:27,0,2025-08-27 23:15:27,,,
2025-07-11,江阴—城陵矶(元/吨),10000-15000,18.72,-0.19,302,2025-07-11 00:00:00,1,0,2025-08-27 23:15:27,0,2025-08-27 23:15:27,,,
2025-07-11,江阴—铜陵(元/吨),10000-15000,10.42,0.01,303,2025-07-11 00:00:00,1,0,2025-08-27 23:15:27,0,2025-08-27 23:15:27,,,
2025-07-11,南京—合肥(元/吨),单机1000-1500,27.25,-0.03,304,2025-07-11 00:00:00,1,0,2025-08-27 23:15:27,0,2025-08-27 23:15:27,,,
2025-07-11,镇江—蚌埠(元/吨),单机1000-2000,29.77,-0.01,305,2025-07-11 00:00:00,1,0,2025-08-27 23:15:27,0,2025-08-27 23:15:27,,,
2025-07-11,镇江—宿迁(元/吨)  ,拖队10000,13.60,-0.26,306,2025-07-11 00:00:00,1,0,2025-08-27 23:15:27,0,2025-08-27 23:15:27,,,
2025-07-10,综合指数(点),,954.09,-11.08,307,2025-07-10 00:00:00,1,0,2025-08-27 23:15:27,0,2025-08-27 23:15:27,,,
2025-07-10,江阴—武汉(元/吨),10000-15000,13.82,-0.49,308,2025-07-10 00:00:00,1,0,2025-08-27 23:15:27,0,2025-08-27 23:15:27,,,
2025-07-10,江阴—荆州(元/吨),5000-6000,25.35,-0.04,309,2025-07-10 00:00:00,1,0,2025-08-27 23:15:27,0,2025-08-27 23:15:27,,,
2025-07-10,江阴—九江(元/吨),10000-12000,12.26,-0.23,310,2025-07-10 00:00:00,1,0,2025-08-27 23:15:27,0,2025-08-27 23:15:27,,,
2025-07-10,江阴—城陵矶(元/吨),10000-15000,18.91,-0.34,311,2025-07-10 00:00:00,1,0,2025-08-27 23:15:27,0,2025-08-27 23:15:27,,,
2025-07-10,江阴—铜陵(元/吨),10000-15000,10.41,-0.06,312,2025-07-10 00:00:00,1,0,2025-08-27 23:15:27,0,2025-08-27 23:15:27,,,
2025-07-10,南京—合肥(元/吨),单机1000-1500,27.28,0.00,313,2025-07-10 00:00:00,1,0,2025-08-27 23:15:27,0,2025-08-27 23:15:27,,,
2025-07-10,镇江—蚌埠(元/吨),单机1000-2000,29.78,0.04,314,2025-07-10 00:00:00,1,0,2025-08-27 23:15:27,0,2025-08-27 23:15:27,,,
2025-07-10,镇江—宿迁(元/吨)  ,拖队10000,13.86,0.02,315,2025-07-10 00:00:00,1,0,2025-08-27 23:15:27,0,2025-08-27 23:15:27,,,
2025-07-09,综合指数(点),,965.17,-6.55,316,2025-07-09 00:00:00,1,0,2025-08-27 23:15:27,0,2025-08-27 23:15:27,,,
2025-07-09,江阴—武汉(元/吨),10000-15000,14.31,-0.56,317,2025-07-09 00:00:00,1,0,2025-08-27 23:15:27,0,2025-08-27 23:15:27,,,
2025-07-09,江阴—荆州(元/吨),5000-6000,25.39,-0.69,318,2025-07-09 00:00:00,1,0,2025-08-27 23:15:27,0,2025-08-27 23:15:27,,,
2025-07-09,江阴—九江(元/吨),10000-12000,12.49,-0.09,319,2025-07-09 00:00:00,1,0,2025-08-27 23:15:27,0,2025-08-27 23:15:27,,,
2025-07-09,江阴—城陵矶(元/吨),10000-15000,19.25,0.65,320,2025-07-09 00:00:00,1,0,2025-08-27 23:15:27,0,2025-08-27 23:15:27,,,
2025-07-09,江阴—铜陵(元/吨),10000-15000,10.47,-0.02,321,2025-07-09 00:00:00,1,0,2025-08-27 23:15:27,0,2025-08-27 23:15:27,,,
2025-07-09,南京—合肥(元/吨),单机1000-1500,27.28,-0.04,322,2025-07-09 00:00:00,1,0,2025-08-27 23:15:27,0,2025-08-27 23:15:27,,,
2025-07-09,镇江—蚌埠(元/吨),单机1000-2000,29.74,-0.09,323,2025-07-09 00:00:00,1,0,2025-08-27 23:15:27,0,2025-08-27 23:15:27,,,
2025-07-09,镇江—宿迁(元/吨)  ,拖队10000,13.84,0.03,324,2025-07-09 00:00:00,1,0,2025-08-27 23:15:27,0,2025-08-27 23:15:27,,,
2025-07-08,综合指数(点),,971.72,-20.36,325,2025-07-08 00:00:00,1,0,2025-08-27 23:15:27,0,2025-08-27 23:15:27,,,
