时间,数据项目,航线名称,载重,本期(点),上期(点),环比增减(点),环比增幅(%),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2017-09-08,煤炭运价分航线指数,黄骅-上海,(3-4万DWT),868.35,829.64,38.71,4.67%,4139,2017-09-08 00:00:00,1,0,2024-07-20 09:14:57,0,2024-07-20 09:14:57,,,
2017-09-08,煤炭运价分航线指数,曹妃甸-宁波,(4-5万DWT),1191.09,1146.79,44.30,3.86%,4140,2017-09-08 00:00:00,1,0,2024-07-20 09:14:57,0,2024-07-20 09:14:57,,,
2017-09-01,散货运价综合指数,,,1087.35,1076.81,10.54,0.98%,4141,2017-09-01 00:00:00,1,0,2024-07-20 09:14:59,0,2024-07-20 09:14:59,,,
2017-09-01,煤炭货种运价指数,,,1138.62,1127.61,11.01,0.98%,4142,2017-09-01 00:00:00,1,0,2024-07-20 09:14:59,0,2024-07-20 09:14:59,,,
2017-09-01,煤炭运价分航线指数,秦皇岛-广州,(5-6万DWT),1008.55,1002.25,6.30,0.63%,4143,2017-09-01 00:00:00,1,0,2024-07-20 09:14:59,0,2024-07-20 09:14:59,,,
2017-09-01,煤炭运价分航线指数,秦皇岛-福州,(3-4万DWT),874.36,866.98,7.38,0.85%,4144,2017-09-01 00:00:00,1,0,2024-07-20 09:14:59,0,2024-07-20 09:14:59,,,
2017-09-01,煤炭运价分航线指数,秦皇岛-宁波,(1.5-2万DWT),1065.12,1076.91,-11.79,-1.09%,4145,2017-09-01 00:00:00,1,0,2024-07-20 09:14:59,0,2024-07-20 09:14:59,,,
2017-09-01,煤炭运价分航线指数,秦皇岛-上海,(4-5万DWT),1167.15,1148.36,18.79,1.64%,4146,2017-09-01 00:00:00,1,0,2024-07-20 09:14:59,0,2024-07-20 09:14:59,,,
2017-09-01,煤炭运价分航线指数,秦皇岛-张家港,(2-3万DWT),1145.76,1132.58,13.18,1.16%,4147,2017-09-01 00:00:00,1,0,2024-07-20 09:14:59,0,2024-07-20 09:14:59,,,
2017-09-01,煤炭运价分航线指数,秦皇岛-南京,(3-4万DWT),1125.22,1113.25,11.97,1.08%,4148,2017-09-01 00:00:00,1,0,2024-07-20 09:14:59,0,2024-07-20 09:14:59,,,
2017-09-01,煤炭运价分航线指数,天津-上海,(2-3万DWT),1238.36,1223.95,14.41,1.18%,4149,2017-09-01 00:00:00,1,0,2024-07-20 09:14:59,0,2024-07-20 09:14:59,,,
2017-09-01,煤炭运价分航线指数,天津-镇江,(1-1.5万DWT),1216.46,1226.46,-10.00,-0.82%,4150,2017-09-01 00:00:00,1,0,2024-07-20 09:14:59,0,2024-07-20 09:14:59,,,
2017-09-01,煤炭运价分航线指数,黄骅-上海,(3-4万DWT),829.64,812.18,17.46,2.15%,4151,2017-09-01 00:00:00,1,0,2024-07-20 09:14:59,0,2024-07-20 09:14:59,,,
2017-09-01,煤炭运价分航线指数,曹妃甸-宁波,(4-5万DWT),1146.79,1130.63,16.16,1.43%,4152,2017-09-01 00:00:00,1,0,2024-07-20 09:14:59,0,2024-07-20 09:14:59,,,
2017-08-25,散货运价综合指数,,,1076.81,1137.33,-60.52,-5.32%,4153,2017-08-25 00:00:00,1,0,2024-07-20 09:14:59,0,2024-07-20 09:14:59,,,
2017-08-25,煤炭货种运价指数,,,1127.61,1212.29,-84.68,-6.99%,4154,2017-08-25 00:00:00,1,0,2024-07-20 09:14:59,0,2024-07-20 09:14:59,,,
2017-08-25,煤炭运价分航线指数,秦皇岛-广州,(5-6万DWT),1002.25,1084.28,-82.03,-7.57%,4155,2017-08-25 00:00:00,1,0,2024-07-20 09:14:59,0,2024-07-20 09:14:59,,,
2017-08-25,煤炭运价分航线指数,秦皇岛-福州,(3-4万DWT),866.98,910.75,-43.77,-4.81%,4156,2017-08-25 00:00:00,1,0,2024-07-20 09:14:59,0,2024-07-20 09:14:59,,,
2017-08-25,煤炭运价分航线指数,秦皇岛-宁波,(1.5-2万DWT),1076.91,1133.98,-57.07,-5.03%,4157,2017-08-25 00:00:00,1,0,2024-07-20 09:14:59,0,2024-07-20 09:14:59,,,
2017-08-25,煤炭运价分航线指数,秦皇岛-上海,(4-5万DWT),1148.36,1258.78,-110.42,-8.77%,4158,2017-08-25 00:00:00,1,0,2024-07-20 09:14:59,0,2024-07-20 09:14:59,,,
2017-08-25,煤炭运价分航线指数,秦皇岛-张家港,(2-3万DWT),1132.58,1196.40,-63.82,-5.33%,4159,2017-08-25 00:00:00,1,0,2024-07-20 09:14:59,0,2024-07-20 09:14:59,,,
2017-08-25,煤炭运价分航线指数,秦皇岛-南京,(3-4万DWT),1113.25,1193.72,-80.47,-6.74%,4160,2017-08-25 00:00:00,1,0,2024-07-20 09:14:59,0,2024-07-20 09:14:59,,,
2017-08-25,煤炭运价分航线指数,天津-上海,(2-3万DWT),1223.95,1301.63,-77.68,-5.97%,4161,2017-08-25 00:00:00,1,0,2024-07-20 09:14:59,0,2024-07-20 09:14:59,,,
2017-08-25,煤炭运价分航线指数,天津-镇江,(1-1.5万DWT),1226.46,1270.33,-43.87,-3.45%,4162,2017-08-25 00:00:00,1,0,2024-07-20 09:14:59,0,2024-07-20 09:14:59,,,
2017-08-25,煤炭运价分航线指数,黄骅-上海,(3-4万DWT),812.18,892.32,-80.14,-8.98%,4163,2017-08-25 00:00:00,1,0,2024-07-20 09:14:59,0,2024-07-20 09:14:59,,,
2017-08-25,煤炭运价分航线指数,曹妃甸-宁波,(4-5万DWT),1130.63,1230.61,-99.98,-8.12%,4164,2017-08-25 00:00:00,1,0,2024-07-20 09:14:59,0,2024-07-20 09:14:59,,,
2017-08-18,散货运价综合指数,,,1137.33,1149.79,-12.46,-1.08%,4165,2017-08-18 00:00:00,1,0,2024-07-20 09:14:59,0,2024-07-20 09:14:59,,,
2017-08-18,煤炭货种运价指数,,,1212.29,1229.07,-16.78,-1.37%,4166,2017-08-18 00:00:00,1,0,2024-07-20 09:14:59,0,2024-07-20 09:14:59,,,
2017-08-18,煤炭运价分航线指数,秦皇岛-广州,(5-6万DWT),1084.28,1097.94,-13.66,-1.24%,4167,2017-08-18 00:00:00,1,0,2024-07-20 09:14:59,0,2024-07-20 09:14:59,,,
2017-08-18,煤炭运价分航线指数,秦皇岛-福州,(3-4万DWT),910.75,922.02,-11.27,-1.22%,4168,2017-08-18 00:00:00,1,0,2024-07-20 09:14:59,0,2024-07-20 09:14:59,,,
2017-08-18,煤炭运价分航线指数,秦皇岛-宁波,(1.5-2万DWT),1133.98,1145.20,-11.22,-0.98%,4169,2017-08-18 00:00:00,1,0,2024-07-20 09:14:59,0,2024-07-20 09:14:59,,,
2017-08-18,煤炭运价分航线指数,秦皇岛-上海,(4-5万DWT),1258.78,1284.38,-25.60,-1.99%,4170,2017-08-18 00:00:00,1,0,2024-07-20 09:14:59,0,2024-07-20 09:14:59,,,
2017-08-18,煤炭运价分航线指数,秦皇岛-张家港,(2-3万DWT),1196.40,1206.18,-9.78,-0.81%,4171,2017-08-18 00:00:00,1,0,2024-07-20 09:15:02,0,2024-07-20 09:15:02,,,
2017-08-18,煤炭运价分航线指数,秦皇岛-南京,(3-4万DWT),1193.72,1209.71,-15.99,-1.32%,4172,2017-08-18 00:00:00,1,0,2024-07-20 09:15:02,0,2024-07-20 09:15:02,,,
2017-08-18,煤炭运价分航线指数,天津-上海,(2-3万DWT),1301.63,1312.62,-10.99,-0.84%,4173,2017-08-18 00:00:00,1,0,2024-07-20 09:15:02,0,2024-07-20 09:15:02,,,
2017-08-18,煤炭运价分航线指数,天津-镇江,(1-1.5万DWT),1270.33,1283.50,-13.17,-1.03%,4174,2017-08-18 00:00:00,1,0,2024-07-20 09:15:02,0,2024-07-20 09:15:02,,,
2017-08-18,煤炭运价分航线指数,黄骅-上海,(3-4万DWT),892.32,911.32,-19.00,-2.08%,4175,2017-08-18 00:00:00,1,0,2024-07-20 09:15:02,0,2024-07-20 09:15:02,,,
2017-08-18,煤炭运价分航线指数,曹妃甸-宁波,(4-5万DWT),1230.61,1251.31,-20.70,-1.65%,4176,2017-08-18 00:00:00,1,0,2024-07-20 09:15:02,0,2024-07-20 09:15:02,,,
2017-08-11,散货运价综合指数,,,1149.79,1143.06,6.73,0.59%,4177,2017-08-11 00:00:00,1,0,2024-07-20 09:15:02,0,2024-07-20 09:15:02,,,
2017-08-11,煤炭货种运价指数,,,1229.07,1220.54,8.53,0.7%,4178,2017-08-11 00:00:00,1,0,2024-07-20 09:15:02,0,2024-07-20 09:15:02,,,
2017-08-11,煤炭运价分航线指数,秦皇岛-广州,(5-6万DWT),1097.94,1101.15,-3.21,-0.29%,4179,2017-08-11 00:00:00,1,0,2024-07-20 09:15:02,0,2024-07-20 09:15:02,,,
2017-08-11,煤炭运价分航线指数,秦皇岛-福州,(3-4万DWT),922.02,919.15,2.87,0.31%,4180,2017-08-11 00:00:00,1,0,2024-07-20 09:15:02,0,2024-07-20 09:15:02,,,
2017-08-11,煤炭运价分航线指数,秦皇岛-宁波,(1.5-2万DWT),1145.20,1146.17,-0.97,-0.08%,4181,2017-08-11 00:00:00,1,0,2024-07-20 09:15:02,0,2024-07-20 09:15:02,,,
2017-08-11,煤炭运价分航线指数,秦皇岛-上海,(4-5万DWT),1284.38,1270.76,13.62,1.07%,4182,2017-08-11 00:00:00,1,0,2024-07-20 09:15:02,0,2024-07-20 09:15:02,,,
2017-08-11,煤炭运价分航线指数,秦皇岛-张家港,(2-3万DWT),1206.18,1199.32,6.86,0.57%,4183,2017-08-11 00:00:00,1,0,2024-07-20 09:15:02,0,2024-07-20 09:15:02,,,
2017-08-11,煤炭运价分航线指数,秦皇岛-南京,(3-4万DWT),1209.71,1189.35,20.36,1.71%,4184,2017-08-11 00:00:00,1,0,2024-07-20 09:15:02,0,2024-07-20 09:15:02,,,
2017-08-11,煤炭运价分航线指数,天津-上海,(2-3万DWT),1312.62,1297.59,15.03,1.16%,4185,2017-08-11 00:00:00,1,0,2024-07-20 09:15:02,0,2024-07-20 09:15:02,,,
2017-08-11,煤炭运价分航线指数,天津-镇江,(1-1.5万DWT),1283.50,1274.12,9.38,0.74%,4186,2017-08-11 00:00:00,1,0,2024-07-20 09:15:02,0,2024-07-20 09:15:02,,,
2017-08-11,煤炭运价分航线指数,黄骅-上海,(3-4万DWT),911.32,898.47,12.85,1.43%,4187,2017-08-11 00:00:00,1,0,2024-07-20 09:15:02,0,2024-07-20 09:15:02,,,
2017-08-11,煤炭运价分航线指数,曹妃甸-宁波,(4-5万DWT),1251.31,1240.15,11.16,0.9%,4188,2017-08-11 00:00:00,1,0,2024-07-20 09:15:02,0,2024-07-20 09:15:02,,,
2017-08-04,散货运价综合指数,,,1143.06,1155.56,-12.50,-1.08%,4189,2017-08-04 00:00:00,1,0,2024-07-20 09:15:02,0,2024-07-20 09:15:02,,,
2017-08-04,煤炭货种运价指数,,,1220.54,1241.39,-20.85,-1.68%,4190,2017-08-04 00:00:00,1,0,2024-07-20 09:15:02,0,2024-07-20 09:15:02,,,
2017-08-04,煤炭运价分航线指数,秦皇岛-广州,(5-6万DWT),1101.15,1123.35,-22.20,-1.98%,4191,2017-08-04 00:00:00,1,0,2024-07-20 09:15:02,0,2024-07-20 09:15:02,,,
2017-08-04,煤炭运价分航线指数,秦皇岛-福州,(3-4万DWT),919.15,938.17,-19.02,-2.03%,4192,2017-08-04 00:00:00,1,0,2024-07-20 09:15:02,0,2024-07-20 09:15:02,,,
2017-08-04,煤炭运价分航线指数,秦皇岛-宁波,(1.5-2万DWT),1146.17,1170.97,-24.80,-2.12%,4193,2017-08-04 00:00:00,1,0,2024-07-20 09:15:02,0,2024-07-20 09:15:02,,,
2017-08-04,煤炭运价分航线指数,秦皇岛-上海,(4-5万DWT),1270.76,1303.82,-33.06,-2.54%,4194,2017-08-04 00:00:00,1,0,2024-07-20 09:15:02,0,2024-07-20 09:15:02,,,
2017-08-04,煤炭运价分航线指数,秦皇岛-张家港,(2-3万DWT),1199.32,1225.94,-26.62,-2.17%,4195,2017-08-04 00:00:00,1,0,2024-07-20 09:15:02,0,2024-07-20 09:15:02,,,
2017-08-04,煤炭运价分航线指数,秦皇岛-南京,(3-4万DWT),1189.35,1217.53,-28.18,-2.31%,4196,2017-08-04 00:00:00,1,0,2024-07-20 09:15:02,0,2024-07-20 09:15:02,,,
2017-08-04,煤炭运价分航线指数,天津-上海,(2-3万DWT),1297.59,1259.67,37.92,3.01%,4197,2017-08-04 00:00:00,1,0,2024-07-20 09:15:02,0,2024-07-20 09:15:02,,,
2017-08-04,煤炭运价分航线指数,天津-镇江,(1-1.5万DWT),1274.12,1301.08,-26.96,-2.07%,4198,2017-08-04 00:00:00,1,0,2024-07-20 09:15:02,0,2024-07-20 09:15:02,,,
2017-08-04,煤炭运价分航线指数,黄骅-上海,(3-4万DWT),898.47,926.92,-28.45,-3.07%,4199,2017-08-04 00:00:00,1,0,2024-07-20 09:15:02,0,2024-07-20 09:15:02,,,
2017-08-04,煤炭运价分航线指数,曹妃甸-宁波,(4-5万DWT),1240.15,1274.85,-34.70,-2.72%,4200,2017-08-04 00:00:00,1,0,2024-07-20 09:15:02,0,2024-07-20 09:15:02,,,
2017-07-28,散货运价综合指数,,,1155.56,1152.94,2.62,0.23%,4201,2017-07-28 00:00:00,1,0,2024-07-20 09:15:05,0,2024-07-20 09:15:05,,,
2017-07-28,煤炭货种运价指数,,,1241.39,1235.35,6.04,0.49%,4202,2017-07-28 00:00:00,1,0,2024-07-20 09:15:05,0,2024-07-20 09:15:05,,,
2017-07-28,煤炭运价分航线指数,秦皇岛-广州,(5-6万DWT),1123.35,1117.78,5.57,0.5%,4203,2017-07-28 00:00:00,1,0,2024-07-20 09:15:05,0,2024-07-20 09:15:05,,,
2017-07-28,煤炭运价分航线指数,秦皇岛-福州,(3-4万DWT),938.17,932.79,5.38,0.58%,4204,2017-07-28 00:00:00,1,0,2024-07-20 09:15:05,0,2024-07-20 09:15:05,,,
2017-07-28,煤炭运价分航线指数,秦皇岛-宁波,(1.5-2万DWT),1170.97,1158.98,11.99,1.03%,4205,2017-07-28 00:00:00,1,0,2024-07-20 09:15:05,0,2024-07-20 09:15:05,,,
2017-07-28,煤炭运价分航线指数,秦皇岛-上海,(4-5万DWT),1303.82,1294.70,9.12,0.7%,4206,2017-07-28 00:00:00,1,0,2024-07-20 09:15:05,0,2024-07-20 09:15:05,,,
2017-07-28,煤炭运价分航线指数,秦皇岛-张家港,(2-3万DWT),1225.94,1217.62,8.32,0.68%,4207,2017-07-28 00:00:00,1,0,2024-07-20 09:15:05,0,2024-07-20 09:15:05,,,
2017-07-28,煤炭运价分航线指数,秦皇岛-南京,(3-4万DWT),1217.53,1227.35,-9.82,-0.8%,4208,2017-07-28 00:00:00,1,0,2024-07-20 09:15:05,0,2024-07-20 09:15:05,,,
2017-07-28,煤炭运价分航线指数,天津-上海,(2-3万DWT),1259.67,1251.63,8.04,0.64%,4209,2017-07-28 00:00:00,1,0,2024-07-20 09:15:05,0,2024-07-20 09:15:05,,,
2017-07-28,煤炭运价分航线指数,天津-镇江,(1-1.5万DWT),1301.08,1293.98,7.10,0.55%,4210,2017-07-28 00:00:00,1,0,2024-07-20 09:15:05,0,2024-07-20 09:15:05,,,
2017-07-28,煤炭运价分航线指数,黄骅-上海,(3-4万DWT),926.92,920.18,6.74,0.73%,4211,2017-07-28 00:00:00,1,0,2024-07-20 09:15:05,0,2024-07-20 09:15:05,,,
2017-07-28,煤炭运价分航线指数,曹妃甸-宁波,(4-5万DWT),1274.85,1273.75,1.10,0.09%,4212,2017-07-28 00:00:00,1,0,2024-07-20 09:15:05,0,2024-07-20 09:15:05,,,
2017-07-21,散货运价综合指数,,,1152.94,1141.99,10.95,0.96%,4213,2017-07-21 00:00:00,1,0,2024-07-20 09:15:05,0,2024-07-20 09:15:05,,,
2017-07-21,煤炭货种运价指数,,,1235.35,1227.57,7.78,0.63%,4214,2017-07-21 00:00:00,1,0,2024-07-20 09:15:05,0,2024-07-20 09:15:05,,,
2017-07-21,煤炭运价分航线指数,秦皇岛-广州,(5-6万DWT),1117.78,1118.30,-0.52,-0.05%,4215,2017-07-21 00:00:00,1,0,2024-07-20 09:15:05,0,2024-07-20 09:15:05,,,
2017-07-21,煤炭运价分航线指数,秦皇岛-福州,(3-4万DWT),932.79,929.61,3.18,0.34%,4216,2017-07-21 00:00:00,1,0,2024-07-20 09:15:05,0,2024-07-20 09:15:05,,,
2017-07-21,煤炭运价分航线指数,秦皇岛-宁波,(1.5-2万DWT),1158.98,1128.18,30.80,2.73%,4217,2017-07-21 00:00:00,1,0,2024-07-20 09:15:05,0,2024-07-20 09:15:05,,,
2017-07-21,煤炭运价分航线指数,秦皇岛-上海,(4-5万DWT),1294.70,1285.61,9.09,0.71%,4218,2017-07-21 00:00:00,1,0,2024-07-20 09:15:05,0,2024-07-20 09:15:05,,,
2017-07-21,煤炭运价分航线指数,秦皇岛-张家港,(2-3万DWT),1217.62,1215.02,2.60,0.21%,4219,2017-07-21 00:00:00,1,0,2024-07-20 09:15:05,0,2024-07-20 09:15:05,,,
2017-07-21,煤炭运价分航线指数,秦皇岛-南京,(3-4万DWT),1227.35,1222.29,5.06,0.41%,4220,2017-07-21 00:00:00,1,0,2024-07-20 09:15:05,0,2024-07-20 09:15:05,,,
2017-07-21,煤炭运价分航线指数,天津-上海,(2-3万DWT),1251.63,1243.63,8.00,0.64%,4221,2017-07-21 00:00:00,1,0,2024-07-20 09:15:05,0,2024-07-20 09:15:05,,,
2017-07-21,煤炭运价分航线指数,天津-镇江,(1-1.5万DWT),1293.98,1250.91,43.07,3.44%,4222,2017-07-21 00:00:00,1,0,2024-07-20 09:15:05,0,2024-07-20 09:15:05,,,
2017-07-21,煤炭运价分航线指数,黄骅-上海,(3-4万DWT),920.18,915.30,4.88,0.53%,4223,2017-07-21 00:00:00,1,0,2024-07-20 09:15:05,0,2024-07-20 09:15:05,,,
2017-07-21,煤炭运价分航线指数,曹妃甸-宁波,(4-5万DWT),1273.75,1273.40,0.35,0.03%,4224,2017-07-21 00:00:00,1,0,2024-07-20 09:15:05,0,2024-07-20 09:15:05,,,
2017-07-14,散货运价综合指数,,,1141.99,1079.09,62.90,5.83%,4225,2017-07-14 00:00:00,1,0,2024-07-20 09:15:05,0,2024-07-20 09:15:05,,,
2017-07-14,煤炭货种运价指数,,,1227.57,1147.27,80.30,7.%,4226,2017-07-14 00:00:00,1,0,2024-07-20 09:15:05,0,2024-07-20 09:15:05,,,
2017-07-14,煤炭运价分航线指数,秦皇岛-广州,(5-6万DWT),1118.30,1050.12,68.18,6.49%,4227,2017-07-14 00:00:00,1,0,2024-07-20 09:15:05,0,2024-07-20 09:15:05,,,
2017-07-14,煤炭运价分航线指数,秦皇岛-福州,(3-4万DWT),929.61,880.71,48.90,5.55%,4228,2017-07-14 00:00:00,1,0,2024-07-20 09:15:05,0,2024-07-20 09:15:05,,,
2017-07-14,煤炭运价分航线指数,秦皇岛-宁波,(1.5-2万DWT),1128.18,1044.14,84.04,8.05%,4229,2017-07-14 00:00:00,1,0,2024-07-20 09:15:05,0,2024-07-20 09:15:05,,,
2017-07-14,煤炭运价分航线指数,秦皇岛-上海,(4-5万DWT),1285.61,1176.93,108.68,9.23%,4230,2017-07-14 00:00:00,1,0,2024-07-20 09:15:05,0,2024-07-20 09:15:05,,,
2017-07-14,煤炭运价分航线指数,秦皇岛-张家港,(2-3万DWT),1215.02,1143.01,72.01,6.3%,4231,2017-07-14 00:00:00,1,0,2024-07-20 09:15:09,0,2024-07-20 09:15:09,,,
2017-07-14,煤炭运价分航线指数,秦皇岛-南京,(3-4万DWT),1222.29,1129.45,92.84,8.22%,4232,2017-07-14 00:00:00,1,0,2024-07-20 09:15:09,0,2024-07-20 09:15:09,,,
2017-07-14,煤炭运价分航线指数,天津-上海,(2-3万DWT),1243.63,1204.66,38.97,3.23%,4233,2017-07-14 00:00:00,1,0,2024-07-20 09:15:09,0,2024-07-20 09:15:09,,,
2017-07-14,煤炭运价分航线指数,天津-镇江,(1-1.5万DWT),1250.91,1218.88,32.03,2.63%,4234,2017-07-14 00:00:00,1,0,2024-07-20 09:15:09,0,2024-07-20 09:15:09,,,
2017-07-14,煤炭运价分航线指数,黄骅-上海,(3-4万DWT),915.30,833.44,81.86,9.82%,4235,2017-07-14 00:00:00,1,0,2024-07-20 09:15:09,0,2024-07-20 09:15:09,,,
2017-07-14,煤炭运价分航线指数,曹妃甸-宁波,(4-5万DWT),1273.40,1165.22,108.18,9.28%,4236,2017-07-14 00:00:00,1,0,2024-07-20 09:15:09,0,2024-07-20 09:15:09,,,
2017-07-07,散货运价综合指数,,,1079.09,1079.65,-0.56,-0.05%,4237,2017-07-07 00:00:00,1,0,2024-07-20 09:15:09,0,2024-07-20 09:15:09,,,
2017-07-07,煤炭货种运价指数,,,1147.27,1156.77,-9.50,-0.82%,4238,2017-07-07 00:00:00,1,0,2024-07-20 09:15:09,0,2024-07-20 09:15:09,,,
2017-07-07,煤炭运价分航线指数,秦皇岛-广州,(5-6万DWT),1050.12,1057.79,-7.67,-0.73%,4239,2017-07-07 00:00:00,1,0,2024-07-20 09:15:09,0,2024-07-20 09:15:09,,,
2017-07-07,煤炭运价分航线指数,秦皇岛-福州,(3-4万DWT),880.71,890.35,-9.64,-1.08%,4240,2017-07-07 00:00:00,1,0,2024-07-20 09:15:09,0,2024-07-20 09:15:09,,,
2017-07-07,煤炭运价分航线指数,秦皇岛-宁波,(1.5-2万DWT),1044.14,1097.96,-53.82,-4.9%,4241,2017-07-07 00:00:00,1,0,2024-07-20 09:15:09,0,2024-07-20 09:15:09,,,
2017-07-07,煤炭运价分航线指数,秦皇岛-上海,(4-5万DWT),1176.93,1203.30,-26.37,-2.19%,4242,2017-07-07 00:00:00,1,0,2024-07-20 09:15:09,0,2024-07-20 09:15:09,,,
2017-07-07,煤炭运价分航线指数,秦皇岛-张家港,(2-3万DWT),1143.01,1162.87,-19.86,-1.71%,4243,2017-07-07 00:00:00,1,0,2024-07-20 09:15:09,0,2024-07-20 09:15:09,,,
2017-07-07,煤炭运价分航线指数,秦皇岛-南京,(3-4万DWT),1129.45,1121.50,7.95,0.71%,4244,2017-07-07 00:00:00,1,0,2024-07-20 09:15:09,0,2024-07-20 09:15:09,,,
2017-07-07,煤炭运价分航线指数,天津-上海,(2-3万DWT),1204.66,1155.79,48.87,4.23%,4245,2017-07-07 00:00:00,1,0,2024-07-20 09:15:09,0,2024-07-20 09:15:09,,,
2017-07-07,煤炭运价分航线指数,天津-镇江,(1-1.5万DWT),1218.88,1244.87,-25.99,-2.09%,4246,2017-07-07 00:00:00,1,0,2024-07-20 09:15:09,0,2024-07-20 09:15:09,,,
2017-07-07,煤炭运价分航线指数,黄骅-上海,(3-4万DWT),833.44,848.41,-14.97,-1.76%,4247,2017-07-07 00:00:00,1,0,2024-07-20 09:15:09,0,2024-07-20 09:15:09,,,
2017-07-07,煤炭运价分航线指数,曹妃甸-宁波,(4-5万DWT),1165.22,1182.37,-17.15,-1.45%,4248,2017-07-07 00:00:00,1,0,2024-07-20 09:15:09,0,2024-07-20 09:15:09,,,
2017-06-30,散货运价综合指数,,,1079.65,1125.08,-45.43,-4.04%,4249,2017-06-30 00:00:00,1,0,2024-07-20 09:15:09,0,2024-07-20 09:15:09,,,
2017-06-30,煤炭货种运价指数,,,1156.77,1219.40,-62.63,-5.14%,4250,2017-06-30 00:00:00,1,0,2024-07-20 09:15:09,0,2024-07-20 09:15:09,,,
2017-06-30,煤炭运价分航线指数,秦皇岛-广州,(5-6万DWT),1057.79,1103.01,-45.22,-4.1%,4251,2017-06-30 00:00:00,1,0,2024-07-20 09:15:09,0,2024-07-20 09:15:09,,,
2017-06-30,煤炭运价分航线指数,秦皇岛-福州,(3-4万DWT),890.35,926.02,-35.67,-3.85%,4252,2017-06-30 00:00:00,1,0,2024-07-20 09:15:09,0,2024-07-20 09:15:09,,,
2017-06-30,煤炭运价分航线指数,秦皇岛-宁波,(1.5-2万DWT),1097.96,1131.42,-33.46,-2.96%,4253,2017-06-30 00:00:00,1,0,2024-07-20 09:15:09,0,2024-07-20 09:15:09,,,
2017-06-30,煤炭运价分航线指数,秦皇岛-上海,(4-5万DWT),1203.30,1284.94,-81.64,-6.35%,4254,2017-06-30 00:00:00,1,0,2024-07-20 09:15:09,0,2024-07-20 09:15:09,,,
2017-06-30,煤炭运价分航线指数,秦皇岛-张家港,(2-3万DWT),1162.87,1217.62,-54.75,-4.5%,4255,2017-06-30 00:00:00,1,0,2024-07-20 09:15:09,0,2024-07-20 09:15:09,,,
2017-06-30,煤炭运价分航线指数,秦皇岛-南京,(3-4万DWT),1121.50,1197.21,-75.71,-6.32%,4256,2017-06-30 00:00:00,1,0,2024-07-20 09:15:09,0,2024-07-20 09:15:09,,,
2017-06-30,煤炭运价分航线指数,天津-上海,(2-3万DWT),1155.79,1212.74,-56.95,-4.7%,4257,2017-06-30 00:00:00,1,0,2024-07-20 09:15:09,0,2024-07-20 09:15:09,,,
2017-06-30,煤炭运价分航线指数,天津-镇江,(1-1.5万DWT),1244.87,1264.35,-19.48,-1.54%,4258,2017-06-30 00:00:00,1,0,2024-07-20 09:15:09,0,2024-07-20 09:15:09,,,
2017-06-30,煤炭运价分航线指数,黄骅-上海,(3-4万DWT),848.41,917.29,-68.88,-7.51%,4259,2017-06-30 00:00:00,1,0,2024-07-20 09:15:09,0,2024-07-20 09:15:09,,,
2017-06-30,煤炭运价分航线指数,曹妃甸-宁波,(4-5万DWT),1182.37,1263.98,-81.61,-6.46%,4260,2017-06-30 00:00:00,1,0,2024-07-20 09:15:09,0,2024-07-20 09:15:09,,,
2017-06-23,散货运价综合指数,,,1125.08,1107.26,17.82,1.61%,4261,2017-06-23 00:00:00,1,0,2024-07-20 09:15:12,0,2024-07-20 09:15:12,,,
2017-06-23,煤炭货种运价指数,,,1219.40,1204.67,14.73,1.22%,4262,2017-06-23 00:00:00,1,0,2024-07-20 09:15:12,0,2024-07-20 09:15:12,,,
2017-06-23,煤炭运价分航线指数,秦皇岛-广州,(5-6万DWT),1103.01,1078.68,24.33,2.26%,4263,2017-06-23 00:00:00,1,0,2024-07-20 09:15:12,0,2024-07-20 09:15:12,,,
2017-06-23,煤炭运价分航线指数,秦皇岛-福州,(3-4万DWT),926.02,915.56,10.46,1.14%,4264,2017-06-23 00:00:00,1,0,2024-07-20 09:15:12,0,2024-07-20 09:15:12,,,
2017-06-23,煤炭运价分航线指数,秦皇岛-宁波,(1.5-2万DWT),1131.42,1126.15,5.27,0.47%,4265,2017-06-23 00:00:00,1,0,2024-07-20 09:15:12,0,2024-07-20 09:15:12,,,
2017-06-23,煤炭运价分航线指数,秦皇岛-上海,(4-5万DWT),1284.94,1270.02,14.92,1.17%,4266,2017-06-23 00:00:00,1,0,2024-07-20 09:15:12,0,2024-07-20 09:15:12,,,
2017-06-23,煤炭运价分航线指数,秦皇岛-张家港,(2-3万DWT),1217.62,1207.44,10.18,0.84%,4267,2017-06-23 00:00:00,1,0,2024-07-20 09:15:12,0,2024-07-20 09:15:12,,,
2017-06-23,煤炭运价分航线指数,秦皇岛-南京,(3-4万DWT),1197.21,1186.03,11.18,0.94%,4268,2017-06-23 00:00:00,1,0,2024-07-20 09:15:12,0,2024-07-20 09:15:12,,,
2017-06-23,煤炭运价分航线指数,天津-上海,(2-3万DWT),1212.74,1205.62,7.12,0.59%,4269,2017-06-23 00:00:00,1,0,2024-07-20 09:15:12,0,2024-07-20 09:15:12,,,
