时间,报价点,产品名称,灰份,挥发份,硫份,粘结指数,发热量,价格(元/吨),价格类型,_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2023-02-15,黄骅港,建优2号,,,,,,798.00,平仓价,1736,2023-02-15 00:00:00,1,0,2024-07-17 09:07:22,0,2024-07-17 09:07:22,,,
2023-02-15,黄骅港,建优2号,,,,,,798.00,平仓价,1737,2023-02-15 00:00:00,1,0,2024-07-17 09:07:22,0,2024-07-17 09:07:22,,,
2023-02-15,高栏港,特低灰,,,,,,1285.00,平仓价,1738,2023-02-15 00:00:00,1,0,2024-07-17 09:07:22,0,2024-07-17 09:07:22,,,
2023-02-15,高栏港,神优1号,,,,,,1253.00,平仓价,1739,2023-02-15 00:00:00,1,0,2024-07-17 09:07:22,0,2024-07-17 09:07:22,,,
2023-02-15,高栏港,神优2号,,,,,,1221.00,平仓价,1740,2023-02-15 00:00:00,1,0,2024-07-17 09:07:22,0,2024-07-17 09:07:22,,,
2023-02-15,高栏港,神优3号,,,,,,1213.00,平仓价,1741,2023-02-15 00:00:00,1,0,2024-07-17 09:07:24,0,2024-07-17 09:07:24,,,
2023-02-15,高栏港,神优4号,,,,,,1056.00,平仓价,1742,2023-02-15 00:00:00,1,0,2024-07-17 09:07:24,0,2024-07-17 09:07:24,,,
2023-02-15,高栏港,建优1号,,,,,,1056.00,平仓价,1743,2023-02-15 00:00:00,1,0,2024-07-17 09:07:24,0,2024-07-17 09:07:24,,,
2023-02-15,高栏港,建优2号,,,,,,859.00,平仓价,1744,2023-02-15 00:00:00,1,0,2024-07-17 09:07:24,0,2024-07-17 09:07:24,,,
2023-02-15,高栏港,建优2号,,,,,,1056.00,平仓价,1745,2023-02-15 00:00:00,1,0,2024-07-17 09:07:24,0,2024-07-17 09:07:24,,,
2023-02-15,黄骅港,特低灰,,,,,,1224.00,平仓价,1746,2023-02-15 00:00:00,1,0,2024-07-17 09:07:24,0,2024-07-17 09:07:24,,,
2023-02-15,黄骅港,神优1号,,,,,,1192.00,平仓价,1747,2023-02-15 00:00:00,1,0,2024-07-17 09:07:24,0,2024-07-17 09:07:24,,,
2023-02-15,黄骅港,神优2号,,,,,,1160.00,平仓价,1748,2023-02-15 00:00:00,1,0,2024-07-17 09:07:24,0,2024-07-17 09:07:24,,,
2023-02-15,黄骅港,神优3号,,,,,,1152.00,平仓价,1749,2023-02-15 00:00:00,1,0,2024-07-17 09:07:24,0,2024-07-17 09:07:24,,,
2023-02-15,黄骅港,神优4号,,,,,,995.00,平仓价,1750,2023-02-15 00:00:00,1,0,2024-07-17 09:07:24,0,2024-07-17 09:07:24,,,
2023-02-15,黄骅港,建优1号,,,,,,995.00,平仓价,1751,2023-02-15 00:00:00,1,0,2024-07-17 09:07:24,0,2024-07-17 09:07:24,,,
2023-02-15,黄骅港,建优2号,,,,,,798.00,平仓价,1752,2023-02-15 00:00:00,1,0,2024-07-17 09:07:24,0,2024-07-17 09:07:24,,,
2023-02-15,黄骅港,建优2号,,,,,,798.00,平仓价,1753,2023-02-15 00:00:00,1,0,2024-07-17 09:07:24,0,2024-07-17 09:07:24,,,
2023-02-15,高栏港,特低灰,,,,,,1285.00,平仓价,1754,2023-02-15 00:00:00,1,0,2024-07-17 09:07:24,0,2024-07-17 09:07:24,,,
2023-02-15,高栏港,神优1号,,,,,,1253.00,平仓价,1755,2023-02-15 00:00:00,1,0,2024-07-17 09:07:24,0,2024-07-17 09:07:24,,,
2023-02-15,高栏港,神优2号,,,,,,1221.00,平仓价,1756,2023-02-15 00:00:00,1,0,2024-07-17 09:07:24,0,2024-07-17 09:07:24,,,
2023-02-15,高栏港,神优3号,,,,,,1213.00,平仓价,1757,2023-02-15 00:00:00,1,0,2024-07-17 09:07:24,0,2024-07-17 09:07:24,,,
2023-02-15,高栏港,神优4号,,,,,,1056.00,平仓价,1758,2023-02-15 00:00:00,1,0,2024-07-17 09:07:24,0,2024-07-17 09:07:24,,,
2023-02-15,高栏港,建优1号,,,,,,1056.00,平仓价,1759,2023-02-15 00:00:00,1,0,2024-07-17 09:07:24,0,2024-07-17 09:07:24,,,
2023-02-15,高栏港,建优2号,,,,,,859.00,平仓价,1760,2023-02-15 00:00:00,1,0,2024-07-17 09:07:24,0,2024-07-17 09:07:24,,,
2023-02-15,高栏港,建优2号,,,,,,1056.00,平仓价,1761,2023-02-15 00:00:00,1,0,2024-07-17 09:07:24,0,2024-07-17 09:07:24,,,
2023-02-14,巴图塔,神优2号,,,,,,942.00,车板价,1762,2023-02-14 00:00:00,1,0,2024-07-17 09:07:24,0,2024-07-17 09:07:24,,,
2023-02-14,巴图塔,神优3号,,,,,,889.00,车板价,1763,2023-02-14 00:00:00,1,0,2024-07-17 09:07:24,0,2024-07-17 09:07:24,,,
2023-02-14,巴图塔,神优4号,,,,,,757.00,车板价,1764,2023-02-14 00:00:00,1,0,2024-07-17 09:07:24,0,2024-07-17 09:07:24,,,
2023-02-14,巴图塔,神优2号,,,,,,942.00,车板价,1765,2023-02-14 00:00:00,1,0,2024-07-17 09:07:24,0,2024-07-17 09:07:24,,,
2023-02-14,巴图塔,神优3号,,,,,,889.00,车板价,1766,2023-02-14 00:00:00,1,0,2024-07-17 09:07:24,0,2024-07-17 09:07:24,,,
2023-02-14,巴图塔,神优4号,,,,,,757.00,车板价,1767,2023-02-14 00:00:00,1,0,2024-07-17 09:07:24,0,2024-07-17 09:07:24,,,
2023-02-11,黄骅港,特低灰,,,,,,1299.00,平仓价,1768,2023-02-11 00:00:00,1,0,2024-07-17 09:07:24,0,2024-07-17 09:07:24,,,
2023-02-11,黄骅港,神优1号,,,,,,1267.00,平仓价,1769,2023-02-11 00:00:00,1,0,2024-07-17 09:07:24,0,2024-07-17 09:07:24,,,
2023-02-11,黄骅港,神优2号,,,,,,1235.00,平仓价,1770,2023-02-11 00:00:00,1,0,2024-07-17 09:07:24,0,2024-07-17 09:07:24,,,
2023-02-11,黄骅港,神优3号,,,,,,1227.00,平仓价,1771,2023-02-11 00:00:00,1,0,2024-07-17 09:07:28,0,2024-07-17 09:07:28,,,
2023-02-11,黄骅港,神优4号,,,,,,1090.00,平仓价,1772,2023-02-11 00:00:00,1,0,2024-07-17 09:07:28,0,2024-07-17 09:07:28,,,
2023-02-11,黄骅港,建优1号,,,,,,1090.00,平仓价,1773,2023-02-11 00:00:00,1,0,2024-07-17 09:07:28,0,2024-07-17 09:07:28,,,
2023-02-11,黄骅港,建优2号,,,,,,950.00,平仓价,1774,2023-02-11 00:00:00,1,0,2024-07-17 09:07:28,0,2024-07-17 09:07:28,,,
2023-02-11,黄骅港,建优2号,,,,,,950.00,平仓价,1775,2023-02-11 00:00:00,1,0,2024-07-17 09:07:28,0,2024-07-17 09:07:28,,,
2023-02-11,高栏港,特低灰,,,,,,1362.00,平仓价,1776,2023-02-11 00:00:00,1,0,2024-07-17 09:07:28,0,2024-07-17 09:07:28,,,
2023-02-11,高栏港,神优1号,,,,,,1329.00,平仓价,1777,2023-02-11 00:00:00,1,0,2024-07-17 09:07:28,0,2024-07-17 09:07:28,,,
2023-02-11,高栏港,神优2号,,,,,,1297.00,平仓价,1778,2023-02-11 00:00:00,1,0,2024-07-17 09:07:28,0,2024-07-17 09:07:28,,,
2023-02-11,高栏港,神优3号,,,,,,1289.00,平仓价,1779,2023-02-11 00:00:00,1,0,2024-07-17 09:07:28,0,2024-07-17 09:07:28,,,
2023-02-11,高栏港,神优4号,,,,,,1152.00,平仓价,1780,2023-02-11 00:00:00,1,0,2024-07-17 09:07:28,0,2024-07-17 09:07:28,,,
2023-02-11,高栏港,建优1号,,,,,,1152.00,平仓价,1781,2023-02-11 00:00:00,1,0,2024-07-17 09:07:28,0,2024-07-17 09:07:28,,,
2023-02-11,高栏港,建优2号,,,,,,1012.00,平仓价,1782,2023-02-11 00:00:00,1,0,2024-07-17 09:07:28,0,2024-07-17 09:07:28,,,
2023-02-11,高栏港,建优2号,,,,,,1132.00,平仓价,1783,2023-02-11 00:00:00,1,0,2024-07-17 09:07:28,0,2024-07-17 09:07:28,,,
2023-02-11,黄骅港,特低灰,,,,,,1299.00,平仓价,1784,2023-02-11 00:00:00,1,0,2024-07-17 09:07:28,0,2024-07-17 09:07:28,,,
2023-02-11,黄骅港,神优1号,,,,,,1267.00,平仓价,1785,2023-02-11 00:00:00,1,0,2024-07-17 09:07:28,0,2024-07-17 09:07:28,,,
2023-02-11,黄骅港,神优2号,,,,,,1235.00,平仓价,1786,2023-02-11 00:00:00,1,0,2024-07-17 09:07:28,0,2024-07-17 09:07:28,,,
2023-02-11,黄骅港,神优3号,,,,,,1227.00,平仓价,1787,2023-02-11 00:00:00,1,0,2024-07-17 09:07:28,0,2024-07-17 09:07:28,,,
2023-02-11,黄骅港,神优4号,,,,,,1090.00,平仓价,1788,2023-02-11 00:00:00,1,0,2024-07-17 09:07:28,0,2024-07-17 09:07:28,,,
2023-02-11,黄骅港,建优1号,,,,,,1090.00,平仓价,1789,2023-02-11 00:00:00,1,0,2024-07-17 09:07:28,0,2024-07-17 09:07:28,,,
2023-02-11,黄骅港,建优2号,,,,,,950.00,平仓价,1790,2023-02-11 00:00:00,1,0,2024-07-17 09:07:28,0,2024-07-17 09:07:28,,,
2023-02-11,黄骅港,建优2号,,,,,,950.00,平仓价,1791,2023-02-11 00:00:00,1,0,2024-07-17 09:07:28,0,2024-07-17 09:07:28,,,
2023-02-11,高栏港,特低灰,,,,,,1362.00,平仓价,1792,2023-02-11 00:00:00,1,0,2024-07-17 09:07:28,0,2024-07-17 09:07:28,,,
2023-02-11,高栏港,神优1号,,,,,,1329.00,平仓价,1793,2023-02-11 00:00:00,1,0,2024-07-17 09:07:28,0,2024-07-17 09:07:28,,,
2023-02-11,高栏港,神优2号,,,,,,1297.00,平仓价,1794,2023-02-11 00:00:00,1,0,2024-07-17 09:07:28,0,2024-07-17 09:07:28,,,
2023-02-11,高栏港,神优3号,,,,,,1289.00,平仓价,1795,2023-02-11 00:00:00,1,0,2024-07-17 09:07:28,0,2024-07-17 09:07:28,,,
2023-02-11,高栏港,神优4号,,,,,,1152.00,平仓价,1796,2023-02-11 00:00:00,1,0,2024-07-17 09:07:28,0,2024-07-17 09:07:28,,,
2023-02-11,高栏港,建优1号,,,,,,1152.00,平仓价,1797,2023-02-11 00:00:00,1,0,2024-07-17 09:07:28,0,2024-07-17 09:07:28,,,
2023-02-11,高栏港,建优2号,,,,,,1012.00,平仓价,1798,2023-02-11 00:00:00,1,0,2024-07-17 09:07:28,0,2024-07-17 09:07:28,,,
2023-02-11,高栏港,建优2号,,,,,,1132.00,平仓价,1799,2023-02-11 00:00:00,1,0,2024-07-17 09:07:28,0,2024-07-17 09:07:28,,,
2023-02-10,巴图塔,神优2号,,,,,,1087.00,车板价,1800,2023-02-10 00:00:00,1,0,2024-07-17 09:07:28,0,2024-07-17 09:07:28,,,
2023-02-10,巴图塔,神优3号,,,,,,1034.00,车板价,1801,2023-02-10 00:00:00,1,0,2024-07-17 09:07:31,0,2024-07-17 09:07:31,,,
2023-02-10,巴图塔,神优4号,,,,,,942.00,车板价,1802,2023-02-10 00:00:00,1,0,2024-07-17 09:07:31,0,2024-07-17 09:07:31,,,
2023-02-10,巴图塔,神优2号,,,,,,1087.00,车板价,1803,2023-02-10 00:00:00,1,0,2024-07-17 09:07:31,0,2024-07-17 09:07:31,,,
2023-02-10,巴图塔,神优3号,,,,,,1034.00,车板价,1804,2023-02-10 00:00:00,1,0,2024-07-17 09:07:31,0,2024-07-17 09:07:31,,,
2023-02-10,巴图塔,神优4号,,,,,,942.00,车板价,1805,2023-02-10 00:00:00,1,0,2024-07-17 09:07:31,0,2024-07-17 09:07:31,,,
2023-02-08,黄骅港,特低灰,,,,,,1369.00,平仓价,1806,2023-02-08 00:00:00,1,0,2024-07-17 09:07:31,0,2024-07-17 09:07:31,,,
2023-02-08,黄骅港,神优1号,,,,,,1337.00,平仓价,1807,2023-02-08 00:00:00,1,0,2024-07-17 09:07:31,0,2024-07-17 09:07:31,,,
2023-02-08,黄骅港,神优2号,,,,,,1305.00,平仓价,1808,2023-02-08 00:00:00,1,0,2024-07-17 09:07:31,0,2024-07-17 09:07:31,,,
2023-02-08,黄骅港,神优3号,,,,,,1297.00,平仓价,1809,2023-02-08 00:00:00,1,0,2024-07-17 09:07:31,0,2024-07-17 09:07:31,,,
2023-02-08,黄骅港,神优4号,,,,,,1160.00,平仓价,1810,2023-02-08 00:00:00,1,0,2024-07-17 09:07:31,0,2024-07-17 09:07:31,,,
2023-02-08,黄骅港,建优1号,,,,,,1160.00,平仓价,1811,2023-02-08 00:00:00,1,0,2024-07-17 09:07:31,0,2024-07-17 09:07:31,,,
2023-02-08,黄骅港,建优2号,,,,,,1020.00,平仓价,1812,2023-02-08 00:00:00,1,0,2024-07-17 09:07:31,0,2024-07-17 09:07:31,,,
2023-02-08,黄骅港,建优2号,,,,,,1020.00,平仓价,1813,2023-02-08 00:00:00,1,0,2024-07-17 09:07:31,0,2024-07-17 09:07:31,,,
2023-02-08,高栏港,特低灰,,,,,,1432.00,平仓价,1814,2023-02-08 00:00:00,1,0,2024-07-17 09:07:31,0,2024-07-17 09:07:31,,,
2023-02-08,高栏港,神优1号,,,,,,1399.00,平仓价,1815,2023-02-08 00:00:00,1,0,2024-07-17 09:07:31,0,2024-07-17 09:07:31,,,
2023-02-08,高栏港,神优2号,,,,,,1367.00,平仓价,1816,2023-02-08 00:00:00,1,0,2024-07-17 09:07:31,0,2024-07-17 09:07:31,,,
2023-02-08,高栏港,神优3号,,,,,,1359.00,平仓价,1817,2023-02-08 00:00:00,1,0,2024-07-17 09:07:31,0,2024-07-17 09:07:31,,,
2023-02-08,高栏港,神优4号,,,,,,1222.00,平仓价,1818,2023-02-08 00:00:00,1,0,2024-07-17 09:07:31,0,2024-07-17 09:07:31,,,
2023-02-08,高栏港,建优1号,,,,,,1222.00,平仓价,1819,2023-02-08 00:00:00,1,0,2024-07-17 09:07:31,0,2024-07-17 09:07:31,,,
2023-02-08,高栏港,建优2号,,,,,,1082.00,平仓价,1820,2023-02-08 00:00:00,1,0,2024-07-17 09:07:31,0,2024-07-17 09:07:31,,,
2023-02-08,高栏港,建优2号,,,,,,1202.00,平仓价,1821,2023-02-08 00:00:00,1,0,2024-07-17 09:07:31,0,2024-07-17 09:07:31,,,
2023-02-08,黄骅港,特低灰,,,,,,1369.00,平仓价,1822,2023-02-08 00:00:00,1,0,2024-07-17 09:07:31,0,2024-07-17 09:07:31,,,
2023-02-08,黄骅港,神优1号,,,,,,1337.00,平仓价,1823,2023-02-08 00:00:00,1,0,2024-07-17 09:07:31,0,2024-07-17 09:07:31,,,
2023-02-08,黄骅港,神优2号,,,,,,1305.00,平仓价,1824,2023-02-08 00:00:00,1,0,2024-07-17 09:07:31,0,2024-07-17 09:07:31,,,
2023-02-08,黄骅港,神优3号,,,,,,1297.00,平仓价,1825,2023-02-08 00:00:00,1,0,2024-07-17 09:07:31,0,2024-07-17 09:07:31,,,
2023-02-08,黄骅港,神优4号,,,,,,1160.00,平仓价,1826,2023-02-08 00:00:00,1,0,2024-07-17 09:07:31,0,2024-07-17 09:07:31,,,
2023-02-08,黄骅港,建优1号,,,,,,1160.00,平仓价,1827,2023-02-08 00:00:00,1,0,2024-07-17 09:07:31,0,2024-07-17 09:07:31,,,
2023-02-08,黄骅港,建优2号,,,,,,1020.00,平仓价,1828,2023-02-08 00:00:00,1,0,2024-07-17 09:07:31,0,2024-07-17 09:07:31,,,
2023-02-08,黄骅港,建优2号,,,,,,1020.00,平仓价,1829,2023-02-08 00:00:00,1,0,2024-07-17 09:07:31,0,2024-07-17 09:07:31,,,
2023-02-08,高栏港,特低灰,,,,,,1432.00,平仓价,1830,2023-02-08 00:00:00,1,0,2024-07-17 09:07:31,0,2024-07-17 09:07:31,,,
2023-02-08,高栏港,神优1号,,,,,,1399.00,平仓价,1831,2023-02-08 00:00:00,1,0,2024-07-17 09:07:34,0,2024-07-17 09:07:34,,,
2023-02-08,高栏港,神优2号,,,,,,1367.00,平仓价,1832,2023-02-08 00:00:00,1,0,2024-07-17 09:07:34,0,2024-07-17 09:07:34,,,
2023-02-08,高栏港,神优3号,,,,,,1359.00,平仓价,1833,2023-02-08 00:00:00,1,0,2024-07-17 09:07:34,0,2024-07-17 09:07:34,,,
2023-02-08,高栏港,神优4号,,,,,,1222.00,平仓价,1834,2023-02-08 00:00:00,1,0,2024-07-17 09:07:34,0,2024-07-17 09:07:34,,,
2023-02-08,高栏港,建优1号,,,,,,1222.00,平仓价,1835,2023-02-08 00:00:00,1,0,2024-07-17 09:07:34,0,2024-07-17 09:07:34,,,
2023-02-08,高栏港,建优2号,,,,,,1082.00,平仓价,1836,2023-02-08 00:00:00,1,0,2024-07-17 09:07:34,0,2024-07-17 09:07:34,,,
2023-02-08,高栏港,建优2号,,,,,,1202.00,平仓价,1837,2023-02-08 00:00:00,1,0,2024-07-17 09:07:34,0,2024-07-17 09:07:34,,,
2023-02-07,巴图塔,神优2号,,,,,,1087.00,车板价,1838,2023-02-07 00:00:00,1,0,2024-07-17 09:07:34,0,2024-07-17 09:07:34,,,
2023-02-07,巴图塔,神优3号,,,,,,1034.00,车板价,1839,2023-02-07 00:00:00,1,0,2024-07-17 09:07:34,0,2024-07-17 09:07:34,,,
2023-02-07,巴图塔,神优4号,,,,,,942.00,车板价,1840,2023-02-07 00:00:00,1,0,2024-07-17 09:07:34,0,2024-07-17 09:07:34,,,
2023-02-07,巴图塔,神优2号,,,,,,1087.00,车板价,1841,2023-02-07 00:00:00,1,0,2024-07-17 09:07:34,0,2024-07-17 09:07:34,,,
2023-02-07,巴图塔,神优3号,,,,,,1034.00,车板价,1842,2023-02-07 00:00:00,1,0,2024-07-17 09:07:34,0,2024-07-17 09:07:34,,,
2023-02-07,巴图塔,神优4号,,,,,,942.00,车板价,1843,2023-02-07 00:00:00,1,0,2024-07-17 09:07:34,0,2024-07-17 09:07:34,,,
2023-02-01,巴图塔,神优2号,,,,,,1102.00,车板价,1844,2023-02-01 00:00:00,1,0,2024-07-17 09:07:34,0,2024-07-17 09:07:34,,,
2023-02-01,巴图塔,神优3号,,,,,,1049.00,车板价,1845,2023-02-01 00:00:00,1,0,2024-07-17 09:07:34,0,2024-07-17 09:07:34,,,
2023-02-01,巴图塔,神优4号,,,,,,987.00,车板价,1846,2023-02-01 00:00:00,1,0,2024-07-17 09:07:34,0,2024-07-17 09:07:34,,,
2023-02-01,黄骅港,特低灰,,,,,,1384.00,平仓价,1847,2023-02-01 00:00:00,1,0,2024-07-17 09:07:34,0,2024-07-17 09:07:34,,,
2023-02-01,黄骅港,神优1号,,,,,,1352.00,平仓价,1848,2023-02-01 00:00:00,1,0,2024-07-17 09:07:34,0,2024-07-17 09:07:34,,,
2023-02-01,黄骅港,神优2号,,,,,,1320.00,平仓价,1849,2023-02-01 00:00:00,1,0,2024-07-17 09:07:34,0,2024-07-17 09:07:34,,,
2023-02-01,黄骅港,神优3号,,,,,,1312.00,平仓价,1850,2023-02-01 00:00:00,1,0,2024-07-17 09:07:34,0,2024-07-17 09:07:34,,,
2023-02-01,黄骅港,神优4号,,,,,,1205.00,平仓价,1851,2023-02-01 00:00:00,1,0,2024-07-17 09:07:34,0,2024-07-17 09:07:34,,,
2023-02-01,黄骅港,建优1号,,,,,,1205.00,平仓价,1852,2023-02-01 00:00:00,1,0,2024-07-17 09:07:34,0,2024-07-17 09:07:34,,,
2023-02-01,黄骅港,建优2号,,,,,,1070.00,平仓价,1853,2023-02-01 00:00:00,1,0,2024-07-17 09:07:34,0,2024-07-17 09:07:34,,,
2023-02-01,黄骅港,建优2号,,,,,,1070.00,平仓价,1854,2023-02-01 00:00:00,1,0,2024-07-17 09:07:34,0,2024-07-17 09:07:34,,,
2023-02-01,高栏港,特低灰,,,,,,1446.00,平仓价,1855,2023-02-01 00:00:00,1,0,2024-07-17 09:07:34,0,2024-07-17 09:07:34,,,
2023-02-01,高栏港,神优1号,,,,,,1414.00,平仓价,1856,2023-02-01 00:00:00,1,0,2024-07-17 09:07:34,0,2024-07-17 09:07:34,,,
2023-02-01,高栏港,神优2号,,,,,,1382.00,平仓价,1857,2023-02-01 00:00:00,1,0,2024-07-17 09:07:34,0,2024-07-17 09:07:34,,,
2023-02-01,高栏港,神优3号,,,,,,1374.00,平仓价,1858,2023-02-01 00:00:00,1,0,2024-07-17 09:07:34,0,2024-07-17 09:07:34,,,
2023-02-01,高栏港,神优4号,,,,,,1267.00,平仓价,1859,2023-02-01 00:00:00,1,0,2024-07-17 09:07:34,0,2024-07-17 09:07:34,,,
2023-02-01,高栏港,建优1号,,,,,,1267.00,平仓价,1860,2023-02-01 00:00:00,1,0,2024-07-17 09:07:34,0,2024-07-17 09:07:34,,,
2023-02-01,高栏港,建优2号,,,,,,1132.00,平仓价,1861,2023-02-01 00:00:00,1,0,2024-07-17 09:07:37,0,2024-07-17 09:07:37,,,
2023-02-01,高栏港,建优2号,,,,,,1217.00,平仓价,1862,2023-02-01 00:00:00,1,0,2024-07-17 09:07:37,0,2024-07-17 09:07:37,,,
2023-02-01,巴图塔,神优2号,,,,,,1102.00,车板价,1863,2023-02-01 00:00:00,1,0,2024-07-17 09:07:37,0,2024-07-17 09:07:37,,,
2023-02-01,巴图塔,神优3号,,,,,,1049.00,车板价,1864,2023-02-01 00:00:00,1,0,2024-07-17 09:07:37,0,2024-07-17 09:07:37,,,
2023-02-01,巴图塔,神优4号,,,,,,987.00,车板价,1865,2023-02-01 00:00:00,1,0,2024-07-17 09:07:37,0,2024-07-17 09:07:37,,,
2023-02-01,黄骅港,特低灰,,,,,,1384.00,平仓价,1866,2023-02-01 00:00:00,1,0,2024-07-17 09:07:37,0,2024-07-17 09:07:37,,,
2023-02-01,黄骅港,神优1号,,,,,,1352.00,平仓价,1867,2023-02-01 00:00:00,1,0,2024-07-17 09:07:37,0,2024-07-17 09:07:37,,,
2023-02-01,黄骅港,神优2号,,,,,,1320.00,平仓价,1868,2023-02-01 00:00:00,1,0,2024-07-17 09:07:37,0,2024-07-17 09:07:37,,,
2023-02-01,黄骅港,神优3号,,,,,,1312.00,平仓价,1869,2023-02-01 00:00:00,1,0,2024-07-17 09:07:37,0,2024-07-17 09:07:37,,,
2023-02-01,黄骅港,神优4号,,,,,,1205.00,平仓价,1870,2023-02-01 00:00:00,1,0,2024-07-17 09:07:37,0,2024-07-17 09:07:37,,,
2023-02-01,黄骅港,建优1号,,,,,,1205.00,平仓价,1871,2023-02-01 00:00:00,1,0,2024-07-17 09:07:37,0,2024-07-17 09:07:37,,,
2023-02-01,黄骅港,建优2号,,,,,,1070.00,平仓价,1872,2023-02-01 00:00:00,1,0,2024-07-17 09:07:37,0,2024-07-17 09:07:37,,,
2023-02-01,黄骅港,建优2号,,,,,,1070.00,平仓价,1873,2023-02-01 00:00:00,1,0,2024-07-17 09:07:37,0,2024-07-17 09:07:37,,,
2023-02-01,高栏港,特低灰,,,,,,1446.00,平仓价,1874,2023-02-01 00:00:00,1,0,2024-07-17 09:07:37,0,2024-07-17 09:07:37,,,
2023-02-01,高栏港,神优1号,,,,,,1414.00,平仓价,1875,2023-02-01 00:00:00,1,0,2024-07-17 09:07:37,0,2024-07-17 09:07:37,,,
2023-02-01,高栏港,神优2号,,,,,,1382.00,平仓价,1876,2023-02-01 00:00:00,1,0,2024-07-17 09:07:37,0,2024-07-17 09:07:37,,,
2023-02-01,高栏港,神优3号,,,,,,1374.00,平仓价,1877,2023-02-01 00:00:00,1,0,2024-07-17 09:07:37,0,2024-07-17 09:07:37,,,
2023-02-01,高栏港,神优4号,,,,,,1267.00,平仓价,1878,2023-02-01 00:00:00,1,0,2024-07-17 09:07:37,0,2024-07-17 09:07:37,,,
2023-02-01,高栏港,建优1号,,,,,,1267.00,平仓价,1879,2023-02-01 00:00:00,1,0,2024-07-17 09:07:37,0,2024-07-17 09:07:37,,,
2023-02-01,高栏港,建优2号,,,,,,1132.00,平仓价,1880,2023-02-01 00:00:00,1,0,2024-07-17 09:07:37,0,2024-07-17 09:07:37,,,
2023-02-01,高栏港,建优2号,,,,,,1217.00,平仓价,1881,2023-02-01 00:00:00,1,0,2024-07-17 09:07:37,0,2024-07-17 09:07:37,,,
2023-01-31,巴图塔,神优2号,,,,,,1102.00,车板价,1882,2023-01-31 00:00:00,1,0,2024-07-17 09:07:37,0,2024-07-17 09:07:37,,,
2023-01-31,巴图塔,神优3号,,,,,,1049.00,车板价,1883,2023-01-31 00:00:00,1,0,2024-07-17 09:07:37,0,2024-07-17 09:07:37,,,
2023-01-31,巴图塔,神优4号,,,,,,987.00,车板价,1884,2023-01-31 00:00:00,1,0,2024-07-17 09:07:37,0,2024-07-17 09:07:37,,,
2023-01-31,巴图塔,神优2号,,,,,,1102.00,车板价,1885,2023-01-31 00:00:00,1,0,2024-07-17 09:07:37,0,2024-07-17 09:07:37,,,
2023-01-31,巴图塔,神优3号,,,,,,1049.00,车板价,1886,2023-01-31 00:00:00,1,0,2024-07-17 09:07:37,0,2024-07-17 09:07:37,,,
2023-01-31,巴图塔,神优4号,,,,,,987.00,车板价,1887,2023-01-31 00:00:00,1,0,2024-07-17 09:07:37,0,2024-07-17 09:07:37,,,
2023-01-29,黄骅港,特低灰,,,,,,1384.00,平仓价,1888,2023-01-29 00:00:00,1,0,2024-07-17 09:07:37,0,2024-07-17 09:07:37,,,
2023-01-29,黄骅港,神优1号,,,,,,1352.00,平仓价,1889,2023-01-29 00:00:00,1,0,2024-07-17 09:07:37,0,2024-07-17 09:07:37,,,
2023-01-29,黄骅港,神优2号,,,,,,1320.00,平仓价,1890,2023-01-29 00:00:00,1,0,2024-07-17 09:07:37,0,2024-07-17 09:07:37,,,
2023-01-29,黄骅港,神优3号,,,,,,1312.00,平仓价,1891,2023-01-29 00:00:00,1,0,2024-07-17 09:07:40,0,2024-07-17 09:07:40,,,
2023-01-29,黄骅港,神优4号,,,,,,1225.00,平仓价,1892,2023-01-29 00:00:00,1,0,2024-07-17 09:07:40,0,2024-07-17 09:07:40,,,
2023-01-29,黄骅港,建优1号,,,,,,1225.00,平仓价,1893,2023-01-29 00:00:00,1,0,2024-07-17 09:07:40,0,2024-07-17 09:07:40,,,
2023-01-29,黄骅港,建优2号,,,,,,1085.00,平仓价,1894,2023-01-29 00:00:00,1,0,2024-07-17 09:07:40,0,2024-07-17 09:07:40,,,
2023-01-29,黄骅港,建优2号,,,,,,1085.00,平仓价,1895,2023-01-29 00:00:00,1,0,2024-07-17 09:07:40,0,2024-07-17 09:07:40,,,
2023-01-29,高栏港,特低灰,,,,,,1441.00,平仓价,1896,2023-01-29 00:00:00,1,0,2024-07-17 09:07:40,0,2024-07-17 09:07:40,,,
2023-01-29,高栏港,神优1号,,,,,,1409.00,平仓价,1897,2023-01-29 00:00:00,1,0,2024-07-17 09:07:40,0,2024-07-17 09:07:40,,,
2023-01-29,高栏港,神优2号,,,,,,1377.00,平仓价,1898,2023-01-29 00:00:00,1,0,2024-07-17 09:07:40,0,2024-07-17 09:07:40,,,
2023-01-29,高栏港,神优3号,,,,,,1369.00,平仓价,1899,2023-01-29 00:00:00,1,0,2024-07-17 09:07:40,0,2024-07-17 09:07:40,,,
2023-01-29,高栏港,神优4号,,,,,,1282.00,平仓价,1900,2023-01-29 00:00:00,1,0,2024-07-17 09:07:40,0,2024-07-17 09:07:40,,,
2023-01-29,高栏港,建优1号,,,,,,1282.00,平仓价,1901,2023-01-29 00:00:00,1,0,2024-07-17 09:07:40,0,2024-07-17 09:07:40,,,
