时间,库存合计(万吨),调入量(万吨),吞吐量(万吨),锚地船舶(艘),预到船舶(艘),铁路到车(车),港口卸车(车),_ID,_DATA_TIME,_ACTIVE,_CREATE_ID,_CREATE_TIME,_UPDATE_ID,_UPDATE_TIME,_REMARK,_CHANGE_LOG,_RESERVE
2017-07-30,545.00,61.60,74.10,64.00,13.00,7822.00,7679.00,2547,2017-07-30 00:00:00,1,0,2024-07-20 10:11:26,0,2024-07-20 10:11:26,,,
2017-07-29,557.50,52.00,64.50,70.00,11.00,6551.00,6521.00,2548,2017-07-29 00:00:00,1,0,2024-07-20 10:11:26,0,2024-07-20 10:11:26,,,
2017-07-28,570.00,58.80,62.30,70.00,14.00,7344.00,7370.00,2549,2017-07-28 00:00:00,1,0,2024-07-20 10:11:26,0,2024-07-20 10:11:26,,,
2017-07-27,573.50,55.40,58.90,73.00,9.00,6723.00,6952.00,2550,2017-07-27 00:00:00,1,0,2024-07-20 10:11:26,0,2024-07-20 10:11:26,,,
2017-07-26,577.00,61.50,63.50,74.00,6.00,7920.00,7709.00,2551,2017-07-26 00:00:00,1,0,2024-07-20 10:11:29,0,2024-07-20 10:11:29,,,
2017-07-25,579.00,50.40,62.40,69.00,18.00,6349.00,6322.00,2552,2017-07-25 00:00:00,1,0,2024-07-20 10:11:29,0,2024-07-20 10:11:29,,,
2017-07-24,591.00,65.00,62.50,71.00,8.00,7929.00,8146.00,2553,2017-07-24 00:00:00,1,0,2024-07-20 10:11:29,0,2024-07-20 10:11:29,,,
2017-07-23,588.50,58.20,66.20,70.00,16.00,7399.00,7308.00,2554,2017-07-23 00:00:00,1,0,2024-07-20 10:11:29,0,2024-07-20 10:11:29,,,
2017-07-22,596.50,55.10,58.10,67.00,15.00,7038.00,6886.00,2555,2017-07-22 00:00:00,1,0,2024-07-20 10:11:29,0,2024-07-20 10:11:29,,,
2017-07-21,599.50,58.30,51.80,62.00,16.00,7344.00,7310.00,2556,2017-07-21 00:00:00,1,0,2024-07-20 10:11:29,0,2024-07-20 10:11:29,,,
2017-07-20,593.00,61.30,54.80,63.00,10.00,7612.00,7684.00,2557,2017-07-20 00:00:00,1,0,2024-07-20 10:11:29,0,2024-07-20 10:11:29,,,
2017-07-19,586.50,66.10,67.10,59.00,14.00,8240.00,8284.00,2558,2017-07-19 00:00:00,1,0,2024-07-20 10:11:29,0,2024-07-20 10:11:29,,,
2017-07-18,587.50,64.10,51.60,61.00,8.00,7972.00,8028.00,2559,2017-07-18 00:00:00,1,0,2024-07-20 10:11:29,0,2024-07-20 10:11:29,,,
2017-07-17,575.00,59.30,58.30,61.00,7.00,7611.00,7446.00,2560,2017-07-17 00:00:00,1,0,2024-07-20 10:11:29,0,2024-07-20 10:11:29,,,
2017-07-16,574.00,47.50,50.50,58.00,15.00,6009.00,5933.00,2561,2017-07-16 00:00:00,1,0,2024-07-20 10:11:29,0,2024-07-20 10:11:29,,,
2017-07-15,577.00,52.60,60.60,56.00,13.00,6507.00,6591.00,2562,2017-07-15 00:00:00,1,0,2024-07-20 10:11:29,0,2024-07-20 10:11:29,,,
2017-07-14,585.00,48.50,54.00,55.00,9.00,6137.00,6074.00,2563,2017-07-14 00:00:00,1,0,2024-07-20 10:11:29,0,2024-07-20 10:11:29,,,
2017-07-13,590.50,58.90,66.40,56.00,7.00,7134.00,7378.00,2564,2017-07-13 00:00:00,1,0,2024-07-20 10:11:29,0,2024-07-20 10:11:29,,,
2017-07-12,598.00,62.70,60.20,47.00,14.00,7971.00,7852.00,2565,2017-07-12 00:00:00,1,0,2024-07-20 10:11:29,0,2024-07-20 10:11:29,,,
2017-07-11,595.50,57.70,41.70,42.00,12.00,7136.00,7231.00,2566,2017-07-11 00:00:00,1,0,2024-07-20 10:11:29,0,2024-07-20 10:11:29,,,
2017-07-10,579.50,59.70,54.20,45.00,6.00,7559.00,7487.00,2567,2017-07-10 00:00:00,1,0,2024-07-20 10:11:29,0,2024-07-20 10:11:29,,,
2017-07-09,574.00,58.20,58.20,51.00,3.00,7082.00,7295.00,2568,2017-07-09 00:00:00,1,0,2024-07-20 10:11:29,0,2024-07-20 10:11:29,,,
2017-07-08,574.00,47.30,51.30,53.00,5.00,6297.00,5915.00,2569,2017-07-08 00:00:00,1,0,2024-07-20 10:11:29,0,2024-07-20 10:11:29,,,
2017-07-07,578.00,49.60,45.10,65.00,3.00,6087.00,6217.00,2570,2017-07-07 00:00:00,1,0,2024-07-20 10:11:29,0,2024-07-20 10:11:29,,,
2017-07-06,573.50,59.80,58.30,61.00,11.00,7601.00,7487.00,2571,2017-07-06 00:00:00,1,0,2024-07-20 10:11:29,0,2024-07-20 10:11:29,,,
2017-07-05,572.00,66.40,59.40,61.00,10.00,8089.00,8329.00,2572,2017-07-05 00:00:00,1,0,2024-07-20 10:11:29,0,2024-07-20 10:11:29,,,
2017-07-04,565.00,62.80,58.80,67.00,11.00,8075.00,7883.00,2573,2017-07-04 00:00:00,1,0,2024-07-20 10:11:29,0,2024-07-20 10:11:29,,,
2017-07-03,561.00,52.60,41.60,71.00,14.00,6460.00,6594.00,2574,2017-07-03 00:00:00,1,0,2024-07-20 10:11:29,0,2024-07-20 10:11:29,,,
2017-07-02,550.00,64.80,48.80,75.00,17.00,8240.00,8120.00,2575,2017-07-02 00:00:00,1,0,2024-07-20 10:11:29,0,2024-07-20 10:11:29,,,
2017-07-01,534.00,59.30,54.20,72.00,14.00,7503.00,7430.00,2576,2017-07-01 00:00:00,1,0,2024-07-20 10:11:29,0,2024-07-20 10:11:29,,,
2017-06-30,527.00,55.80,75.30,73.00,14.00,6772.00,7006.00,2577,2017-06-30 00:00:00,1,0,2024-07-20 10:11:29,0,2024-07-20 10:11:29,,,
2017-06-29,546.50,58.30,56.80,71.00,11.00,7458.00,7267.00,2578,2017-06-29 00:00:00,1,0,2024-07-20 10:11:29,0,2024-07-20 10:11:29,,,
2017-06-28,545.00,64.30,46.80,67.00,7.00,7979.00,8083.00,2579,2017-06-28 00:00:00,1,0,2024-07-20 10:11:29,0,2024-07-20 10:11:29,,,
2017-06-27,527.50,48.70,51.20,66.00,13.00,6137.00,6036.00,2580,2017-06-27 00:00:00,1,0,2024-07-20 10:11:29,0,2024-07-20 10:11:29,,,
2017-06-26,530.00,56.60,57.60,66.00,10.00,7037.00,7107.00,2581,2017-06-26 00:00:00,1,0,2024-07-20 10:11:31,0,2024-07-20 10:11:31,,,
2017-06-25,531.00,56.20,64.70,76.00,10.00,7020.00,7049.00,2582,2017-06-25 00:00:00,1,0,2024-07-20 10:11:31,0,2024-07-20 10:11:31,,,
2017-06-24,539.50,54.30,54.80,70.00,13.00,6765.00,6838.00,2583,2017-06-24 00:00:00,1,0,2024-07-20 10:11:31,0,2024-07-20 10:11:31,,,
2017-06-23,540.00,57.30,64.30,78.00,7.00,7242.00,7238.00,2584,2017-06-23 00:00:00,1,0,2024-07-20 10:11:31,0,2024-07-20 10:11:31,,,
2017-06-22,547.00,63.30,61.30,77.00,15.00,7761.00,7885.00,2585,2017-06-22 00:00:00,1,0,2024-07-20 10:11:31,0,2024-07-20 10:11:31,,,
2017-06-21,545.00,64.60,59.60,77.00,15.00,7760.00,8102.00,2586,2017-06-21 00:00:00,1,0,2024-07-20 10:11:31,0,2024-07-20 10:11:31,,,
2017-06-20,540.00,63.80,56.30,78.00,14.00,8616.00,7973.00,2587,2017-06-20 00:00:00,1,0,2024-07-20 10:11:31,0,2024-07-20 10:11:31,,,
2017-06-19,532.50,60.70,60.20,69.00,20.00,7455.00,7644.00,2588,2017-06-19 00:00:00,1,0,2024-07-20 10:11:31,0,2024-07-20 10:11:31,,,
2017-06-18,532.00,59.60,63.60,59.00,15.00,7602.00,7464.00,2589,2017-06-18 00:00:00,1,0,2024-07-20 10:11:31,0,2024-07-20 10:11:31,,,
2017-06-17,536.00,55.00,54.50,54.00,19.00,6930.00,6942.00,2590,2017-06-17 00:00:00,1,0,2024-07-20 10:11:31,0,2024-07-20 10:11:31,,,
2017-06-16,535.50,56.90,52.40,47.00,22.00,7191.00,7116.00,2591,2017-06-16 00:00:00,1,0,2024-07-20 10:11:31,0,2024-07-20 10:11:31,,,
2017-06-15,531.00,62.80,65.30,48.00,17.00,7907.00,7877.00,2592,2017-06-15 00:00:00,1,0,2024-07-20 10:11:31,0,2024-07-20 10:11:31,,,
2017-06-14,533.50,61.60,58.10,42.00,16.00,7714.00,7722.00,2593,2017-06-14 00:00:00,1,0,2024-07-20 10:11:31,0,2024-07-20 10:11:31,,,
2017-06-13,530.00,63.90,64.40,52.00,12.00,7920.00,8054.00,2594,2017-06-13 00:00:00,1,0,2024-07-20 10:11:31,0,2024-07-20 10:11:31,,,
2017-06-12,530.50,61.60,66.60,54.00,5.00,7767.00,7813.00,2595,2017-06-12 00:00:00,1,0,2024-07-20 10:11:31,0,2024-07-20 10:11:31,,,
2017-06-11,535.50,55.40,74.40,49.00,11.00,6931.00,6970.00,2596,2017-06-11 00:00:00,1,0,2024-07-20 10:11:31,0,2024-07-20 10:11:31,,,
2017-06-10,554.50,59.20,59.70,50.00,7.00,7453.00,7419.00,2597,2017-06-10 00:00:00,1,0,2024-07-20 10:11:31,0,2024-07-20 10:11:31,,,
2017-06-09,555.00,54.80,66.80,41.00,21.00,6707.00,6885.00,2598,2017-06-09 00:00:00,1,0,2024-07-20 10:11:31,0,2024-07-20 10:11:31,,,
2017-06-08,567.00,61.30,67.30,42.00,8.00,7989.00,7649.00,2599,2017-06-08 00:00:00,1,0,2024-07-20 10:11:31,0,2024-07-20 10:11:31,,,
2017-06-07,573.00,56.50,65.00,37.00,24.00,7033.00,7123.00,2600,2017-06-07 00:00:00,1,0,2024-07-20 10:11:31,0,2024-07-20 10:11:31,,,
2017-06-06,581.50,54.70,58.70,44.00,13.00,6879.00,6884.00,2601,2017-06-06 00:00:00,1,0,2024-07-20 10:11:31,0,2024-07-20 10:11:31,,,
2017-06-05,585.50,62.00,64.50,37.00,12.00,7661.00,7746.00,2602,2017-06-05 00:00:00,1,0,2024-07-20 10:11:31,0,2024-07-20 10:11:31,,,
2017-06-04,588.00,64.60,66.60,43.00,4.00,8240.00,8110.00,2603,2017-06-04 00:00:00,1,0,2024-07-20 10:11:31,0,2024-07-20 10:11:31,,,
2017-06-03,590.00,59.90,50.40,40.00,17.00,7363.00,7511.00,2604,2017-06-03 00:00:00,1,0,2024-07-20 10:11:31,0,2024-07-20 10:11:31,,,
2017-06-02,580.50,54.80,54.30,35.00,17.00,6821.00,6962.00,2605,2017-06-02 00:00:00,1,0,2024-07-20 10:11:31,0,2024-07-20 10:11:31,,,
2017-06-01,580.00,56.60,51.20,39.00,10.00,7150.00,7092.00,2606,2017-06-01 00:00:00,1,0,2024-07-20 10:11:31,0,2024-07-20 10:11:31,,,
2017-05-31,571.00,52.70,53.20,37.00,17.00,6875.00,6627.00,2607,2017-05-31 00:00:00,1,0,2024-07-20 10:11:31,0,2024-07-20 10:11:31,,,
2017-05-30,571.50,61.60,54.10,35.00,17.00,7729.00,7760.00,2608,2017-05-30 00:00:00,1,0,2024-07-20 10:11:31,0,2024-07-20 10:11:31,,,
2017-05-29,564.00,54.60,70.10,33.00,21.00,6928.00,6840.00,2609,2017-05-29 00:00:00,1,0,2024-07-20 10:11:31,0,2024-07-20 10:11:31,,,
2017-05-28,579.50,60.90,64.40,34.00,13.00,7454.00,7630.00,2610,2017-05-28 00:00:00,1,0,2024-07-20 10:11:31,0,2024-07-20 10:11:31,,,
2017-05-27,583.00,54.60,60.60,34.00,14.00,6930.00,6850.00,2611,2017-05-27 00:00:00,1,0,2024-07-20 10:11:33,0,2024-07-20 10:11:33,,,
2017-05-26,589.00,57.20,55.70,40.00,15.00,7142.00,7179.00,2612,2017-05-26 00:00:00,1,0,2024-07-20 10:11:33,0,2024-07-20 10:11:33,,,
2017-05-25,587.50,60.90,59.90,47.00,13.00,7668.00,7633.00,2613,2017-05-25 00:00:00,1,0,2024-07-20 10:11:33,0,2024-07-20 10:11:33,,,
2017-05-24,586.50,57.80,59.30,41.00,10.00,7296.00,7250.00,2614,2017-05-24 00:00:00,1,0,2024-07-20 10:11:33,0,2024-07-20 10:11:33,,,
2017-05-23,588.00,62.80,58.30,35.00,12.00,7616.00,7876.00,2615,2017-05-23 00:00:00,1,0,2024-07-20 10:11:33,0,2024-07-20 10:11:33,,,
2017-05-22,583.50,58.40,63.90,35.00,9.00,7557.00,7320.00,2616,2017-05-22 00:00:00,1,0,2024-07-20 10:11:33,0,2024-07-20 10:11:33,,,
2017-05-21,589.00,54.00,65.00,37.00,12.00,6873.00,6762.00,2617,2017-05-21 00:00:00,1,0,2024-07-20 10:11:33,0,2024-07-20 10:11:33,,,
2017-05-20,600.00,60.80,55.30,37.00,19.00,7448.00,7621.00,2618,2017-05-20 00:00:00,1,0,2024-07-20 10:11:33,0,2024-07-20 10:11:33,,,
2017-05-19,594.50,65.70,58.70,43.00,12.00,8192.00,8231.00,2619,2017-05-19 00:00:00,1,0,2024-07-20 10:11:33,0,2024-07-20 10:11:33,,,
2017-05-18,587.50,65.30,67.30,37.00,11.00,8239.00,8192.00,2620,2017-05-18 00:00:00,1,0,2024-07-20 10:11:33,0,2024-07-20 10:11:33,,,
2017-05-17,589.50,64.20,52.70,42.00,15.00,8144.00,8047.00,2621,2017-05-17 00:00:00,1,0,2024-07-20 10:11:33,0,2024-07-20 10:11:33,,,
2017-05-16,578.00,42.00,58.00,43.00,10.00,5259.00,5266.00,2622,2017-05-16 00:00:00,1,0,2024-07-20 10:11:33,0,2024-07-20 10:11:33,,,
2017-05-15,594.00,62.40,58.40,48.00,11.00,7827.00,7823.00,2623,2017-05-15 00:00:00,1,0,2024-07-20 10:11:33,0,2024-07-20 10:11:33,,,
2017-05-14,590.00,60.80,71.80,38.00,14.00,7559.00,7619.00,2624,2017-05-14 00:00:00,1,0,2024-07-20 10:11:33,0,2024-07-20 10:11:33,,,
2017-05-13,601.00,61.90,49.90,47.00,6.00,7874.00,7754.00,2625,2017-05-13 00:00:00,1,0,2024-07-20 10:11:33,0,2024-07-20 10:11:33,,,
2017-05-12,589.00,62.60,51.10,42.00,15.00,7671.00,7854.00,2626,2017-05-12 00:00:00,1,0,2024-07-20 10:11:33,0,2024-07-20 10:11:33,,,
2017-05-11,577.50,63.10,62.10,44.00,12.00,7783.00,7911.00,2627,2017-05-11 00:00:00,1,0,2024-07-20 10:11:33,0,2024-07-20 10:11:33,,,
2017-05-10,576.50,62.30,55.30,46.00,9.00,7727.00,7833.00,2628,2017-05-10 00:00:00,1,0,2024-07-20 10:11:33,0,2024-07-20 10:11:33,,,
2017-05-09,569.50,61.40,62.40,46.00,11.00,8091.00,7669.00,2629,2017-05-09 00:00:00,1,0,2024-07-20 10:11:33,0,2024-07-20 10:11:33,,,
2017-05-08,570.50,63.20,60.70,40.00,13.00,7776.00,7974.00,2630,2017-05-08 00:00:00,1,0,2024-07-20 10:11:33,0,2024-07-20 10:11:33,,,
2017-05-07,568.00,55.30,63.80,37.00,17.00,6926.00,7039.00,2631,2017-05-07 00:00:00,1,0,2024-07-20 10:11:33,0,2024-07-20 10:11:33,,,
2017-05-06,576.50,54.50,44.50,41.00,14.00,7051.00,6893.00,2632,2017-05-06 00:00:00,1,0,2024-07-20 10:11:33,0,2024-07-20 10:11:33,,,
2017-05-05,566.50,59.20,39.70,51.00,6.00,7105.00,7379.00,2633,2017-05-05 00:00:00,1,0,2024-07-20 10:11:33,0,2024-07-20 10:11:33,,,
2017-05-04,547.00,64.20,55.20,43.00,7.00,7987.00,8111.00,2634,2017-05-04 00:00:00,1,0,2024-07-20 10:11:33,0,2024-07-20 10:11:33,,,
2017-05-03,538.00,66.90,60.40,39.00,10.00,8247.00,8388.00,2635,2017-05-03 00:00:00,1,0,2024-07-20 10:11:33,0,2024-07-20 10:11:33,,,
2017-05-02,531.50,65.80,59.80,46.00,8.00,8362.00,8273.00,2636,2017-05-02 00:00:00,1,0,2024-07-20 10:11:33,0,2024-07-20 10:11:33,,,
2017-05-01,525.50,62.50,63.20,39.00,12.00,7778.00,7836.00,2637,2017-05-01 00:00:00,1,0,2024-07-20 10:11:33,0,2024-07-20 10:11:33,,,
2017-04-30,519.50,62.20,56.70,45.00,10.00,7869.00,7849.00,2638,2017-04-30 00:00:00,1,0,2024-07-20 10:11:33,0,2024-07-20 10:11:33,,,
2017-04-29,514.00,54.60,59.60,38.00,13.00,7106.00,6818.00,2639,2017-04-29 00:00:00,1,0,2024-07-20 10:11:33,0,2024-07-20 10:11:33,,,
2017-04-28,519.00,50.50,50.50,43.00,10.00,6200.00,6348.00,2640,2017-04-28 00:00:00,1,0,2024-07-20 10:11:33,0,2024-07-20 10:11:33,,,
2017-04-27,519.00,54.30,54.80,48.00,6.00,6717.00,6795.00,2641,2017-04-27 00:00:00,1,0,2024-07-20 10:11:36,0,2024-07-20 10:11:36,,,
2017-04-26,519.50,50.50,52.50,49.00,10.00,6354.00,6300.00,2642,2017-04-26 00:00:00,1,0,2024-07-20 10:11:36,0,2024-07-20 10:11:36,,,
2017-04-25,521.50,56.80,49.80,52.00,8.00,6818.00,7038.00,2643,2017-04-25 00:00:00,1,0,2024-07-20 10:11:36,0,2024-07-20 10:11:36,,,
2017-04-24,514.50,55.90,58.50,49.00,7.00,7134.00,7042.00,2644,2017-04-24 00:00:00,1,0,2024-07-20 10:11:36,0,2024-07-20 10:11:36,,,
2017-04-23,517.00,52.30,41.30,44.00,21.00,6571.00,6572.00,2645,2017-04-23 00:00:00,1,0,2024-07-20 10:11:36,0,2024-07-20 10:11:36,,,
2017-04-22,506.00,50.90,52.90,36.00,18.00,6090.00,6346.00,2646,2017-04-22 00:00:00,1,0,2024-07-20 10:11:36,0,2024-07-20 10:11:36,,,
2017-04-21,508.00,44.50,48.50,45.00,8.00,6039.00,5577.00,2647,2017-04-21 00:00:00,1,0,2024-07-20 10:11:36,0,2024-07-20 10:11:36,,,
2017-04-20,512.00,57.00,57.00,43.00,10.00,6890.00,7150.00,2648,2017-04-20 00:00:00,1,0,2024-07-20 10:11:36,0,2024-07-20 10:11:36,,,
2017-04-19,512.00,47.30,36.80,36.00,14.00,6081.00,5931.00,2649,2017-04-19 00:00:00,1,0,2024-07-20 10:11:36,0,2024-07-20 10:11:36,,,
2017-04-18,501.50,51.00,51.00,39.00,5.00,6406.00,6393.00,2650,2017-04-18 00:00:00,1,0,2024-07-20 10:11:36,0,2024-07-20 10:11:36,,,
2017-04-17,501.50,56.50,54.50,41.00,7.00,7139.00,7082.00,2651,2017-04-17 00:00:00,1,0,2024-07-20 10:11:36,0,2024-07-20 10:11:36,,,
2017-04-16,499.50,59.70,57.20,44.00,5.00,7143.00,7494.00,2652,2017-04-16 00:00:00,1,0,2024-07-20 10:11:36,0,2024-07-20 10:11:36,,,
2017-04-15,497.00,53.80,59.80,48.00,10.00,7038.00,6743.00,2653,2017-04-15 00:00:00,1,0,2024-07-20 10:11:36,0,2024-07-20 10:11:36,,,
2017-04-14,503.00,53.00,39.00,49.00,9.00,6773.00,6649.00,2654,2017-04-14 00:00:00,1,0,2024-07-20 10:11:36,0,2024-07-20 10:11:36,,,
2017-04-13,489.00,53.30,54.30,50.00,12.00,6346.00,6684.00,2655,2017-04-13 00:00:00,1,0,2024-07-20 10:11:36,0,2024-07-20 10:11:36,,,
2017-04-12,490.00,52.80,59.80,44.00,13.00,6669.00,6618.00,2656,2017-04-12 00:00:00,1,0,2024-07-20 10:11:36,0,2024-07-20 10:11:36,,,
2017-04-11,497.00,50.10,50.60,41.00,15.00,6451.00,6284.00,2657,2017-04-11 00:00:00,1,0,2024-07-20 10:11:36,0,2024-07-20 10:11:36,,,
2017-04-10,497.50,49.30,56.80,45.00,5.00,6242.00,6180.00,2658,2017-04-10 00:00:00,1,0,2024-07-20 10:11:36,0,2024-07-20 10:11:36,,,
2017-04-09,505.00,53.20,54.20,45.00,7.00,6513.00,6670.00,2659,2017-04-09 00:00:00,1,0,2024-07-20 10:11:36,0,2024-07-20 10:11:36,,,
2017-04-08,506.00,54.70,47.70,45.00,6.00,6867.00,6866.00,2660,2017-04-08 00:00:00,1,0,2024-07-20 10:11:36,0,2024-07-20 10:11:36,,,
2017-04-07,499.00,48.40,53.40,40.00,14.00,5987.00,6071.00,2661,2017-04-07 00:00:00,1,0,2024-07-20 10:11:36,0,2024-07-20 10:11:36,,,
2017-04-06,504.00,47.70,49.20,44.00,8.00,6192.00,5985.00,2662,2017-04-06 00:00:00,1,0,2024-07-20 10:11:36,0,2024-07-20 10:11:36,,,
2017-04-05,505.50,61.60,56.60,40.00,12.00,7611.00,7754.00,2663,2017-04-05 00:00:00,1,0,2024-07-20 10:11:36,0,2024-07-20 10:11:36,,,
2017-04-04,500.50,63.30,59.80,41.00,22.00,7876.00,7889.00,2664,2017-04-04 00:00:00,1,0,2024-07-20 10:11:36,0,2024-07-20 10:11:36,,,
