period_id,漳平_厂级_上网电量,漳平_厂级_供热厂用电量,漳平_厂级_供热用厂用电率,漳平_厂级_供热耗煤量,漳平_厂级_供热量,漳平_厂级_供煤量,漳平_厂级_供电煤耗,漳平_厂级_利用小时,漳平_厂级_发电厂用电率,漳平_厂级_发电标煤量,漳平_厂级_发电用厂用电量,漳平_厂级_发电耗煤量,漳平_厂级_开机率,漳平_厂级_日电网调度发电量,漳平_厂级_综合供电煤耗,漳平_厂级_综合厂用电率,漳平_厂级_综合厂用电量,漳平_厂级_耗煤量,漳平_厂级_负荷率,漳平_漳平#5_上网电量,漳平_漳平#5_供热用厂用电率,漳平_漳平#5_供热量,漳平_漳平#5_利用小时,漳平_漳平#5_发电厂用电率,漳平_漳平#5_发电标煤量,漳平_漳平#5_发电用厂用电量,漳平_漳平#5_开机率,漳平_漳平#5_综合供电煤耗,漳平_漳平#5_综合厂用电率,漳平_漳平#5_综合厂用电量,漳平_漳平#5_负荷率,漳平_漳平#5_运行小时,漳平_漳平#6_上网电量,漳平_漳平#6_供热用厂用电率,漳平_漳平#6_供热量,漳平_漳平#6_利用小时,漳平_漳平#6_发电厂用电率,漳平_漳平#6_发电标煤量,漳平_漳平#6_发电用厂用电量,漳平_漳平#6_开机率,漳平_漳平#6_综合供电煤耗,漳平_漳平#6_综合厂用电率,漳平_漳平#6_综合厂用电量,漳平_漳平#6_负荷率,漳平_漳平#6_运行小时,发电量5,发电量6,总发电量
20250204,548.86,2.74,6.720859,297,4076.86,0,316.011056,9.778833,5.12856,1759.041414,30.0908,3267,50,586.728,320.49,6.454417,37.87,3564,81.490278,0,0,0,0,0,0,0,0,0,0,0,0,0,548.86,6.71,4076.86,19.557667,5.12856,1759.041414,30.0908,100,320.49,6.454417,37.87,81.490278,24,0,586.73,586.73
20250205,547.51,3.37,7.072819,355,4764.72,0,328.220009,9.753333,5.049556,1823.754478,29.55,3113,50,585.2,333.099757,6.440533,37.69,3468,81.277778,0,0,0,0,0,0,0,0,0,0,0,0,0,547.5096,7.08,4764.72,19.506667,5.048923,1823.754478,29.5463,100,333.1,6.440602,37.6904,81.277778,24,0,585.2,585.2
20250206,547.2456,3.76,6.776973,361,5548.2,0,316.704322,9.7637,5.093783,1760.817443,29.8405,2867,50,585.822,321.76,6.585618,38.58,3228,81.364167,0,0,0,0,0,0,0,0,0,0,0,0,0,547.2456,6.78,5548.2,19.5274,5.093783,1760.817443,29.8405,100,321.76,6.585004,38.5764,81.364167,24,0,585.822,585.822
20250207,520.66,3.62,6.294185,370,5751.34,0,305.353564,9.289167,4.950211,1617.64104,27.59,2822,50,557.35,310.690477,6.582937,36.69,3192,77.409722,0,0,0,0,0,0,0,0,0,0,0,0,0,520.6608,6.29,5751.34,18.578333,4.950929,1617.64104,27.594,100,310.69,6.582794,36.6892,77.409722,24,0,557.35,557.35
20250208,527.47,3.89,6.33697,400,6138.58,0,305.513528,9.410667,4.944744,1639.752206,27.92,2876,50,564.64,310.871179,6.581184,37.16,3276,78.422222,0,0,0,0,0,0,0,0,0,0,0,0,0,527.472,6.33,6138.58,18.821333,4.945186,1639.752206,27.9225,100,310.87,6.582601,37.168,78.422222,24,0,564.64,564.64
20250209,537.37,3.8,6.644971,427,5718.61,0,321.496364,9.594167,4.999566,1758.167166,28.78,3233,50,575.65,327.18,6.649874,38.28,3660,79.951389,0,0,0,0,0,0,0,0,0,0,0,0,0,537.37,6.65,5718.61,19.188333,4.999305,1758.167166,28.7785,100,327.18,6.649874,38.28,79.951389,24,0,575.65,575.65
20250210,544.13,3.92,7.285785,449,5380.34,0,327.227466,9.713833,5.078668,1810.32051,29.6,3397,50,582.83,332.7,6.640015,38.7,3846,80.948611,0,0,0,0,0,0,0,0,0,0,0,0,0,544.13,7.28,5380.34,19.427667,5.079474,1810.32051,29.6047,100,332.7,6.640015,38.7,80.948611,24,0,582.83,582.83
20250211,561.11,3.17,6.877833,360,4609.01,0,326.592874,10.014167,5.270866,1858.901319,31.67,3596,50,600.85,331.29,6.615628,39.75,3956,83.451389,0,0,0,0,0,0,0,0,0,0,0,0,0,561.11,6.87,4609.01,20.028333,5.270467,1858.901319,31.6676,100,331.29,6.613964,39.74,83.451389,24,0,600.85,600.85
20250212,565.25,3.13,7.06092,341,4432.85,0,324.014217,10.1025,5.427699,1857.4115,32.9,3579,50,606.15,328.6,6.747505,40.9,3920,84.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,565.25,39.92,4432.85,20.205,5.427666,1857.4115,32.8998,100,328.6,6.747505,40.9,84.1875,24,0,606.15,606.15
20250213,591.18,4.17,7.966179,404,5234.63,0,337.971966,10.6445,6.014859,2028.693288,38.4151,3716,50,638.67,343.16,7.435765,47.49,4120,88.704167,0,0,0,0,0,0,0,0,0,0,0,0,0,591.18,7.97,5234.63,21.289,6.014859,2028.693288,38.4151,100,343.16,7.435765,47.49,88.704167,24,0,638.67,638.67
20250214,585.4464,5.02,8.043016,443,6241.44,,328.738314,10.6089,6.004848,1966.87782,38.2229,3373,50,636.534,335.962066,8.02628,51.09,3816,88.4075,0,0,0,0,0,0,0,0,0,0,0,0,0,585.45,8.05,6241.44,21.2178,6.004848,1966.87782,38.2229,100,335.96,8.025337,51.084,88.4075,24,0,636.534,636.534
20250215,597.75,6.02,7.909781,471,7610.83,0,315.506094,10.801167,5.801842,1926.07005,37.6,2937,50,648.07,322.22,7.764593,50.32,3408,90.009722,0,0,0,0,0,0,0,0,0,0,0,0,0,597.75,7.92,7610.83,21.602333,5.80229,1926.07005,37.6029,100,322.22,7.764593,50.32,90.009722,24,0,648.07,648.07
20250216,597.27,6.82,7.993277,561,8532.17,0,310.123036,10.777333,5.810033,1888.866375,37.57,3091,50,646.64,316.25,7.634851,49.37,3652,89.811111,0,0,0,0,0,0,0,0,0,0,0,0,0,597.27,7.99,8532.17,21.554667,5.810497,1888.866375,37.573,100,316.25,7.634851,49.37,89.811111,24,0,646.64,646.64
20250217,587.08,6.61,7.717067,525,8565.43,0,296.220802,10.587333,5.65613,1775.280888,35.93,2851,50,635.24,302.391648,7.581387,48.16,3376,88.227778,0,0,0,0,0,0,0,0,0,0,0,0,0,587.0832,7.72,8565.43,21.174667,5.655485,1775.280888,35.9259,100,302.39,7.580883,48.1568,88.227778,24,0,635.24,635.24
20250218,526.68,5.2,6.872434,473,7566.46,0,303.383527,9.429167,5.065842,1629.442584,28.66,2611,50,565.75,309.38,6.905877,39.07,3084,78.576389,0,0,0,0,0,0,0,0,0,0,0,0,0,526.68,6.87,7566.46,18.858333,5.066107,1629.442584,28.6615,100,309.38,6.905877,39.07,78.576389,24,0,565.75,565.75
20250219,520.26,4.67,6.867395,435,6800.25,0,309.537179,9.31,5.114572,1640.63991,28.57,2661,50,558.6,315.35,6.863588,38.34,3096,77.583333,0,0,0,0,0,0,0,0,0,0,0,0,0,520.26,6.87,6800.25,18.62,5.115431,1640.63991,28.5748,100,315.35,6.863588,38.34,77.583333,24,0,558.6,558.6
20250220,523.25,4.65,6.806754,441,6831.45,0,305.417278,9.364833,5.11666,1628.301675,28.75,2727,50,561.89,311.19,6.876791,38.64,3168,78.040278,0,0,0,0,0,0,0,0,0,0,0,0,0,523.25,6.8,6831.45,18.729667,5.117336,1628.301675,28.7538,100,311.19,6.876791,38.64,78.040278,24,0,561.89,561.89
20250221,519.37,4.44,6.768303,419,6559.99,0,323.89909,9.288167,5.11224,1712.778386,28.49,2693,50,557.29,329.78,6.804357,37.92,3112,77.401389,0,0,0,0,0,0,0,0,0,0,0,0,0,519.37,6.77,6559.99,18.576333,5.111612,1712.778386,28.4865,100,329.78,6.804357,37.92,77.401389,24,0,557.29,557.29
20250222,527.76,5.11,6.753488,488,7566.46,0,305.521003,9.439,4.979341,1644.130728,28.2,22692,50,566.34,311.53,6.812162,38.58,23180,78.658333,0,0,0,0,0,0,0,0,0,0,0,0,0,527.76,6.76,7566.46,18.878,4.980136,1644.130728,28.2045,100,311.53,6.812162,38.58,78.658333,24,0,566.34,566.34
20250223,519,4,6.785561,379,5894.87,0,294.345583,9.274333,5.180965,1553.0556,28.83,2737,50,556.46,299.24,6.733638,37.47,3116,77.286111,0,0,0,0,0,0,0,0,0,0,0,0,0,519,6.78,5894.87,18.548667,5.180426,1553.0556,28.827,100,299.24,6.731841,37.46,77.286111,24,0,556.46,556.46
20250224,588.35,4.15,6.559792,415,6326.42,0,363.414357,10.725,7.6115,2160.571038,48.98,4425,64.0625,643.5,367.225467,8.570319,55.15,4840,69.756098,79.81,0,0,2.954,7.127736,548.550092,6.3166,28.125,687.32,9.941323,8.81,43.762963,6.75,508.54,6.55,6326.42,18.496,5.028475,1612.020946,27.902,100,316.99,8.351355,46.34,77.066667,24,88.62,554.88,643.5
20250225,947.7864,4.44,6.90943,443,6426,0,337.161626,16.9035,5.844707,3219.665603,59.2776,6037,100,1014.204,339.703714,6.54894,66.42,6480,70.43125,404.23,0,0,14.479667,6.671954,1436.875958,28.9823,100,355.46,6.94307,30.16,60.331944,24,543.55,6.9,6426,19.327333,5.224949,1782.789645,30.2953,100,327.99,6.25539,36.27,80.530556,24,434.39,579.82,1014.21
20250226,954.94,3.87,6.991504,373,5535.29,0,296.408828,17.028333,5.881374,2850.296932,60.09,5763,100,1021.7,298.479164,6.534208,66.76,6136,70.951389,418.95,0,0,14.988333,6.534683,1386.347445,29.3832,100,330.91,6.827533,30.7,62.451389,24,535.99,6.99,5535,19.068333,5.367153,1463.949487,30.7028,100,273.13,6.303645,36.06,79.451389,24,449.65,572.05,1021.7
20250227,1062.65,4.53,7.256417,465,6242.75,0,297.889936,18.963333,5.946564,3187.839366,67.66,6531,100,1137,299.989589,6.604851,75.15,6996,79.013889,496.42,0,0,17.824333,6.431283,1548.383622,34.39,100,311.91,7.164363,38.31,74.268056,24,564.24,7.26,6242.75,20.102333,5.430282,1639.455744,32.7484,100,290.56,6.438722,38.83,83.759722,24,534.73,603.07,1137.8
20250228,1010.9352,4.44,7.79296,429,5697.45,0,317.376886,18.0875,5.506565,3254.668227,59.76,5967,100,1085.25,321.946276,6.158028,66.83,6396,75.364583,568.445639,7.8,5697.45,20.3478,5.304439,1684.361273,32.3801,100,296.31,6.878444,41.988361,84.7825,24,442.489561,0,0,15.8272,5.766781,1570.306954,27.3816,100,354.88,6.808203,32.326439,65.946667,24,610.434,474.816,1085.25
20250301,510.71,6.06,8.032533,426,7544.32,0,297.620087,9.2725,6.90932,1541.404192,38.44,2246,50.0625,556.34,301.815941,8.203469,45.64,2672,77.174365,507.92,8.03,7544.32,18.446333,5.766042,1532.699392,31.9087,100,301.76,8.216628,45.47,76.859722,24,2.79,0,0,0.098667,220.783784,8.7048,6.5352,0.125,312,5.743243,0.17,328.888889,0.03,553.39,2.96,556.35
20250302,455.58,3.4,7.868167,263,4321.21,0,309.709518,8.215167,5.919945,1436.21595,29.18,2255,50,492.91,315.25,7.573391,37.33,2518,68.459722,455.58,7.86,4321.21,16.430333,5.920614,1436.21595,29.1833,100,315.25,7.573391,37.33,68.459722,24,0,0,0,0,0,0,0,0,0,0,0,0,0,492.91,0,492.91
20250303,445.05,6.46,7.839235,535,8240.6,0,275.686838,8.077667,5.826765,1258.289865,28.24,2337,50,484.66,282.73,8.170676,39.6,2872,67.313889,445.05,7.84,8240.6,16.155333,5.827302,1258.289865,28.2426,100,282.73,8.17274,39.61,67.313889,24,0,0,0,0,0,0,0,0,0,0,0,0,0,484.66,0,484.66
20250304,442.52,5.88,7.288946,610,8067.01,0,310.431742,8.012667,5.437224,1411.284784,26.14,2714,50,480.76,318.92,7.956153,38.25,3324,66.772222,442.52,7.29,8067.01,16.025333,5.437328,1411.284784,26.1405,100,318.92,7.954073,38.24,66.772222,24,0,0,0,0,0,0,0,0,0,0,0,0,0,480.76,0,480.76
20250305,462.87,4.99,7.100241,533,7027.93,0,299.679471,8.300333,5.218666,1414.577007,25.99,2775,50,498.02,305.61,7.057949,35.15,3308,69.169444,462.87,4.99,7027.93,16.600667,5.219509,1414.577007,25.9942,100,305.61,7.057949,35.15,69.169444,24,0,0,0,0,0,0,0,0,0,0,0,0,0,498.02,0,498.02
20250306,452.65,4.76,6.77287,528,7028.04,0,303.976071,8.109333,5.119615,1403.30553,24.91,2764,50,486.56,310.02,6.96728,33.9,3292,67.577778,452.65,6.77,7028.04,16.218667,5.120335,1403.30553,24.9135,100,310.02,6.969336,33.91,67.577778,24,0,0,0,0,0,0,0,0,0,0,0,0,0,486.56,0,486.56
20250307,471.61,5.15,6.936644,593,7424.34,0,313.609178,8.448333,5.113435,1508.397424,25.92,2979,50,506.9,319.84,6.961925,35.29,3572,70.402778,471.61,6.94,7424.34,16.896667,5.113001,1508.397424,25.9178,100,319.84,6.961925,35.29,70.402778,24,0,0,0,0,0,0,0,0,0,0,0,0,0,506.9,0,506.9
20250308,484.44,5.42,6.939359,599,7810.52,0,320.724033,8.681167,5.162517,1584.312576,26.89,2973,50,520.87,327.04,6.994068,36.43,3572,72.343056,484.44,6.94,7810.52,17.362333,5.163457,1584.312576,26.8949,100,327.04,6.994068,36.43,72.343056,24,0,0,0,0,0,0,0,0,0,0,0,0,0,520.87,0,520.87
20250309,451.89,4.92,6.586954,680,7469.31,0,377.302927,8.090333,5.067776,1738.687347,24.6,3404,50,485.42,384.758978,6.90742,33.53,4084,67.419444,451.8888,6.58,7469.31,16.180667,5.067962,1738.687347,24.6009,100,384.76,6.907668,33.5312,67.419444,24,0,0,0,0,0,0,0,0,0,0,0,0,0,485.42,0,485.42
20250310,450.6,5.15,6.837394,697,7532.11,0,375.382396,8.079333,5.153065,1725.93318,24.98,3379,50,484,383.03,7.044723,34.15,4076,67.327778,450.6,6.84,7532.11,16.158667,5.154056,1725.93318,24.9848,100,383.03,7.046786,34.16,67.327778,24,0,0,0,0,0,0,0,0,0,0,0,0,0,484.76,0,484.76
20250311,483.96,5.64,7.517224,693,7502.77,0,326.029295,8.715333,5.610801,1609.215396,29.34,3603,50,522.92,332.51,7.45047,38.96,4296,72.627778,483.96,7.52,7502.77,17.430667,5.609902,1609.215396,29.3353,100,332.51,7.45047,38.96,72.627778,24,0,0,0,0,0,0,0,0,0,0,0,0,0,522.92,0,522.92
20250312,455.22,5.57,7.55117,671,7376.34,0,326.043095,8.209,5.664515,1514.926638,27.9,3361,50,492.54,332.79,7.57705,37.32,4032,68.408333,455.22,7.56,7376.34,16.418,5.665205,1514.926638,27.9034,100,332.79,7.57705,37.32,68.408333,24,0,0,0,0,0,0,0,0,0,0,0,0,0,492.54,0,492.54
20250313,450.96,5.16,7.392307,603,6980.23,0,317.820082,8.118167,5.56776,1461.877032,27.12,3169,50,487.09,324.17,7.415467,36.12,3772,67.651389,450.96,7.39,6980.23,16.236333,5.568458,1461.877032,27.1234,100,324.17,7.41752,36.13,67.651389,24,0,0,0,0,0,0,0,0,0,0,0,0,0,487.09,0,487.09
20250314,453.26,5.23,7.491678,556,6981.08,0,321.470447,8.174833,5.724887,1486.511496,28.08,2984,50,490.49,327.96,7.590369,37.23,3540,68.123611,453.26,7.49,6981.08,16.349667,5.725846,1486.511496,28.0847,100,327.96,7.590369,37.23,68.123611,24,0,0,0,0,0,0,0,0,0,0,0,0,0,490.49,0,490.49
20250315,450.3,4.84,6.937238,533,6976.84,0,324.83229,8.089333,5.407656,1491.34857,26.2466,2887,50,485.364,331.19,7.223504,35.06,3420,67.411111,450.3,6.94,6976.84,16.178667,5.407656,1491.34857,26.2466,100,331.19,7.223504,35.06,67.411111,24,0,0,0,0,0,0,0,0,0,0,0,0,0,485.36,0,485.36
20250316,448.01,4.64,6.754829,489,6869.16,0,302.656125,8.022,5.148342,1381.746274,24.78,2611,50,481.32,308.418623,6.920552,33.31,3100,66.85,448.008,6.76,6869.16,16.044,5.148674,1381.746274,24.7816,100,308.42,6.920967,33.312,66.85,24,0,0,0,0,0,0,0,0,0,0,0,0,0,481.32,0,481.32
20250317,466.49,5.22,7.212894,532,7237.04,0,322.447541,8.346167,5.036244,1533.399279,25.22,2568,50,500.77,328.71,6.845458,34.28,3100,69.551389,466.49,7.21,7237.04,16.692333,5.035765,1533.399279,25.2176,100,328.71,6.845458,34.28,69.551389,24,0,0,0,0,0,0,0,0,0,0,0,0,0,500.77,0,500.77
20250318,488.56,5.11,6.85332,543,7456.24,0,324.004721,8.744833,5.168766,1612.150288,27.12,2881,50,524.69,329.98,6.885971,36.13,3424,72.873611,488.56,6.86,7456.24,17.489667,5.169548,1612.150288,27.1241,100,329.98,6.885971,36.13,72.873611,24,0,0,0,0,0,0,0,0,0,0,0,0,0,524.69,0,524.69
20250319,461.71,5.02,6.767323,511,7418,0,327.439847,8.255833,4.986373,1541.095638,24.7,28462513,50,495,333.78,6.791158,33.64,28463024,68.798611,461.71,6.77,7418,16.511667,4.987282,1541.095638,24.7045,100,333.78,6.791158,33.64,68.798611,24,0,0,0,0,0,0,0,0,0,0,0,0,0,495.35,0,495.35
20250320,493.97,5.25,7.347199,529,7145.58,0,325.472773,8.864,5.360635,1638.202108,28.51,2875,50,531,331.64,7.120563,37.87,3404,73.866667,493.97,7.34,7145.58,17.728,5.36056,1638.202108,28.5096,100,331.64,7.120563,37.87,73.866667,24,0,0,0,0,0,0,0,0,0,0,0,0,0,531.84,0,531.84
20250321,507.01,5.31,7.356639,500,7217.97,0,316.946317,9.097667,5.428132,1636.171971,29.63,2788,50,545.86,322.71,7.11721,38.85,3288,75.813889,507.01,7.36,7217.97,18.195333,5.428571,1636.171971,29.6324,100,322.71,7.11721,38.85,75.813889,24,0,0,0,0,0,0,0,0,0,0,0,0,0,545.86,0,545.86
20250322,506.06,5.3,7.562526,510,7008.24,0,310.456014,9.085833,5.482895,1599.65566,29.89,2878,50,545.15,316.1,7.170504,39.09,3388,75.715278,506.06,7.56,7008.24,18.171667,5.483188,1599.65566,29.8916,100,316.1,7.170504,39.09,75.715278,24,0,0,0,0,0,0,0,0,0,0,0,0,0,545.15,0,545.15
20250323,488.11,5.29,7.585567,510,6973.77,0,324.686929,8.772833,5.517032,1614.765502,29.04,2802,50,526.37,330.82,7.268651,38.26,3312,73.106944,488.11,7.58,6973.77,17.545667,5.516842,1614.765502,29.039,100,330.82,7.268651,38.26,73.106944,24,0,0,0,0,0,0,0,0,0,0,0,0,0,526.37,0,526.37
20250324,451.47,5.35,7.565773,525,7071.32,0,308.395828,8.122167,5.51577,1420.008591,26.88,2639,50,487.33,314.53,7.358463,35.86,3164,67.684722,451.47,7.56,7071.32,16.244333,5.514826,1420.008591,26.8754,100,314.53,7.358463,35.86,67.684722,24,0,0,0,0,0,0,0,0,0,0,0,0,0,487.33,0,487.33
20250325,452.1,5.32,7.598545,501,7001.34,0,314.412728,8.146333,5.628299,1450.29159,27.51,2587,50,488.78,320.79,7.504399,36.68,3088,67.886111,452.1,7.61,7001.34,16.292667,5.627644,1450.29159,27.5068,100,320.79,7.504399,36.68,67.886111,24,0,0,0,0,0,0,0,0,0,0,0,0,0,488.78,0,488.78
20250326,445.37,5.03,7.42533,511,6774.11,0,318.69857,8.013667,5.538455,1447.497037,26.63,2709,50,480.82,325.01,7.372821,35.45,3220,66.780556,445.37,7.42,6774.11,16.027333,5.538892,1447.497037,26.6321,100,325.01,7.372821,35.45,66.780556,24,0,0,0,0,0,0,0,0,0,0,0,0,0,480.82,0,480.82
20250327,447.19,5.06,7.521535,521,6727.35,0,327.081603,8.044833,5.525285,1491.557526,26.67,2743,50,482,333.54,7.354617,35.5,3264,67.040278,447.19,7.52,6727.35,16.089667,5.526715,1491.557526,26.6769,100,333.54,7.354617,35.5,67.040278,24,0,0,0,0,0,0,0,0,0,0,0,0,0,482.69,0,482.69
20250328,447.96,5.14,7.334538,576,7007.94,0,326.627081,8.043833,5.349854,1492.065168,25.82,2896,50,482.63,333.08,7.185629,34.68,3472,67.031944,447.96,7.33,7007.94,16.087667,5.349937,1492.065168,25.8204,100,333.08,7.183557,34.67,67.031944,24,0,0,0,0,0,0,0,0,0,0,0,0,0,482.63,0,482.63
20250329,446.45,4.79,6.491095,648,7379.34,0,330.389664,7.970667,4.76539,1504.759725,22.79,3084,50,478.24,337.05,6.64729,31.79,3732,66.422222,446.45,6.5,7379.34,15.941333,4.766331,1504.759725,22.7945,100,337.05,6.64729,31.79,66.422222,24,0,0,0,0,0,0,0,0,0,0,0,0,0,478.24,0,478.24
20250330,446.61,4.94,6.562578,673,7527.53,0,337.30911,7.9825,4.83349,1537.454925,23.15,3151,50,478.95,344.25,6.752271,32.34,3824,66.520833,446.61,6.57,7527.53,15.965,4.833949,1537.454925,23.1522,100,344.25,6.752271,32.34,66.520833,24,0,0,0,0,0,0,0,0,0,0,0,0,0,478.95,0,478.95
20250331,545.318424,5.99,7.078939,699,8461.72,0,316.655745,9.7706,4.557891,1771.739561,26.72,3121,50,586.236,324.9,6.27563,36.79,3820,81.421667,545.318424,7.08,8461.72,19.5412,4.558608,1771.739561,26.7242,100,324.9,6.97971,40.917576,81.421667,24,0,0,0,0,0,0,0,0,0,0,0,0,0,586.236,0,586.236
20250401,468.42,6.02,6.862675,681,8772.09,0,320.671501,8.390667,4.940013,1534.637604,24.87,2811,50,503.44,327.62,6.956142,35.02,3492,69.922222,468.42,6.87,8772.09,16.781333,4.940529,1534.637604,24.8726,100,327.62,6.956142,35.02,69.922222,24,0,0,0,0,0,0,0,0,0,0,0,0,0,503.44,0,503.44
20250402,444.73,6.34,6.722825,658,9430.56,0,317.103332,7.977,4.872341,1443.771472,23.32,2418,50,478.62,324.64,7.080774,33.89,3076,66.475,444.73,6.73,9430.56,15.954,4.872383,1443.771472,23.3202,100,324.64,7.080774,33.89,66.475,24,0,0,0,0,0,0,0,0,0,0,0,0,0,478.62,0,478.62
20250403,446.29,6.3,6.6,705,9550.75,0,309.869262,7.99,4.79,1413.623575,22.95,2567,50,479.15,316.75,6.86,32.86,0,66.55,446.29,6.6,9550.75,15.97,4.788897,1413.623575,22.946,100,316.75,6.857978,32.86,66.55,24,0,0,0,0,0,0,0,0,0,0,0,0,0,479.15,0,479.15
20250404,478.74,5.34,6.984108,578,7645.93,0,304.083815,8.570333,5.085372,1484.141874,26.15,2830,50,514.22,310.01,6.901715,35.49,3408,71.419444,478.74,6.98,7645.93,17.140667,5.084439,1484.141874,26.1452,100,310.01,6.899771,35.48,71.419444,24,0,0,0,0,0,0,0,0,0,0,0,0,0,514.22,0,514.22
20250405,532.62,7.14,9.54201,730,7482.7,0,313.976191,9.585833,5.405546,1708.218864,31.09,3178,50,575.15,320.72,7.394593,42.53,3908,79.881944,532.62,7.84,7482.7,19.171667,5.626376,1708.218864,32.3601,100,320.72,7.394593,42.53,79.881944,24,0,0,0,0,0,0,0,0,0,0,0,0,0,575.15,0,575.15
20250406,499.99,5.23,7.544938,545,6931.8,0,320.356872,8.978167,5.46511,1631.417371,29.44,3063,50,538.69,326.29,7.184095,38.7,3608,74.818056,499.99,7.55,6931.8,17.956333,5.465611,1631.417371,29.4427,100,326.29,7.184095,38.7,74.818056,24,0,0,0,0,0,0,0,0,0,0,0,0,0,538.69,0,538.69
20250407,445.79,4.98,7.010392,595,7103.74,0,323.96309,7.981,5.062022,1472.801002,24.24,2897,50,478.86,330.38,6.905985,33.07,3492,66.508333,445.79,7.01,7103.74,15.962,5.061291,1472.801002,24.2365,100,330.38,6.905985,33.07,66.508333,24,0,0,0,0,0,0,0,0,0,0,0,0,0,478.86,0,478.86
20250408,504.72,5.59,7.749907,588,7212.99,0,317.107879,9.097167,5.600645,1633.930056,30.57,3216,50,545.83,323.73,7.533481,41.12,3804,75.809722,504.72,7.74,7212.99,18.194333,5.600663,1633.930056,30.5701,100,323.73,7.531649,41.11,75.809722,24,0,0,0,0,0,0,0,0,0,0,0,0,0,545.83,0,545.83
20250409,518.26,5.92,8.393425,568,7053.14,0,318.457299,9.387667,6.116181,1684.034044,34.45,3308,50,563.26,324.94,7.989206,45,3876,78.230556,518.26,8.39,7053.14,18.775333,6.116518,1684.034044,34.4519,100,324.94,7.989206,45,78.230556,24,0,0,0,0,0,0,0,0,0,0,0,0,0,563.26,0,563.26
